,0
701,-1
702,-1
703,4
704,5
705,-1
706,0
707,0
708,-1
709,-1
710,-1
711,-1
712,0
713,-1
714,-1
715,-1
716,-1
717,-1
718,-1
719,-1
720,0
721,-1
722,-1
723,0
724,0
725,0
726,0
727,-1
728,-1
729,1
730,0
731,0
732,-1
733,-1
734,-1
735,0
736,-1
737,0
738,-1
739,-1
740,-1
741,0
742,-1
743,-1
744,0
745,-1
746,-1
747,-1
748,0
749,-1
750,2
751,0
752,-1
753,0
754,-1
755,-1
756,-1
757,0
758,0
759,0
760,0
761,-1
762,-1
763,-1
764,5
765,-1
766,-1
767,0
768,0
769,-1
770,0
771,0
772,-1
773,-1
774,0
775,0
776,-1
777,0
778,-1
779,-1
780,-1
781,0
782,-1
783,-1
784,-1
785,0
786,-1
787,-1
788,-1
789,0
790,-1
791,-1
792,0
793,0
794,-1
795,-1
796,0
797,-1
798,-1
799,-1
800,0
801,0
802,0
803,-1
804,5
805,-1
806,5
807,0
808,2
809,-1
810,-1
811,-1
812,5
813,-1
814,4
815,0
816,0
817,0
818,-1
819,-1
820,0
821,0
822,0
823,5
824,-1
825,-1
826,4
827,-1
828,1
829,-1
830,-1
831,4
832,0
833,0
834,0
835,3
836,-1
837,-1
838,-1
839,4
840,-1
841,2
842,-1
843,0
844,-1
845,-1
846,0
847,0
848,0
849,-1
850,-1
851,0
852,-1
853,0
854,-1
855,2
856,-1
857,0
858,0
859,-1
860,4
861,0
862,0
863,4
864,-1
865,2
866,-1
867,-1
868,0
869,-1
870,-1
871,0
872,-1
873,-1
874,-1
875,5
876,-1
877,-1
878,-1
879,-1
880,-1
881,0
882,2
883,-1
884,-1
885,2
886,-1
887,1
888,5
889,0
890,-1
891,-1
892,2
893,0
894,-1
895,-1
896,-1
897,0
898,0
899,0
900,-1
901,0
902,0
903,0
904,0
905,-1
906,0
907,-1
908,-1
909,0
910,-1
911,5
912,0
913,-1
914,0
915,-1
916,-1
917,1
918,-1
919,2
920,2
921,1
922,-1
923,0
924,0
925,-1
926,0
927,4
928,2
929,0
930,0
931,5
932,0
933,0
934,0
935,0
936,2
937,-1
938,0
939,1
940,0
941,0
942,0
943,-1
944,-1
945,-1
946,0
947,-1
948,-1
949,0
950,-1
951,-1
952,-1
953,-1
954,0
955,-1
956,-1
957,0
958,0
959,0
960,0
961,0
962,0
963,0
964,0
965,0
966,0
967,-1
968,0
969,-1
970,-1
971,-1
972,0
973,-1
974,0
975,-1
976,-1
977,0
978,-1
979,0
980,-1
981,0
982,0
983,-1
984,0
985,-1
986,-1
987,-1
988,0
989,-1
990,-1
991,-1
992,-1
993,0
994,0
995,-1
996,-1
997,-1
998,0
999,0
1000,-1
1001,-1
1002,-1
1003,0
1004,-1
1005,0
1006,0
1007,-1
1008,5
1009,0
1010,0
1011,5
1012,-1
1013,-1
1014,-1
1015,0
1016,5
1017,5
1018,0
1019,0
1020,0
1021,0
1022,0
1023,-1
1024,4
1025,-1
1026,-1
1027,-1
1028,-1
1029,5
1030,0
1031,-1
1032,2
1033,0
1034,0
1035,-1
1036,0
1037,0
1038,-1
1039,-1
1040,0
1041,2
1042,-1
1043,0
1044,-1
1045,0
1046,-1
1047,-1
1048,-1
1049,0
1050,-1
1051,5
1052,0
1053,5
1054,-1
1055,-1
1056,-1
1057,-1
1058,0
1059,3
1060,-1
1061,-1
1062,0
1063,-1
1064,0
1065,0
1066,4
1067,-1
1068,0
1069,-1
1070,0
1071,-1
1072,5
1073,-1
1074,-1
1075,-1
1076,-1
1077,-1
1078,2
1079,0
1080,-1
1081,0
1082,-1
1083,-1
1084,-1
1085,0
1086,0
1087,0
1088,-1
1089,2
1090,0
1091,-1
1092,0
1093,0
1094,4
1095,1
1096,-1
1097,-1
1098,4
1099,2
1100,-1
1101,-1
1102,-1
1103,0
1104,0
1105,0
1106,0
1107,-1
1108,0
1109,-1
1110,-1
1111,-1
1112,-1
1113,0
1114,-1
1115,0
1116,-1
1117,-1
1118,0
1119,0
1120,-1
1121,-1
1122,5
1123,-1
1124,-1
1125,0
1126,0
1127,-1
1128,0
1129,0
1130,-1
1131,7
1132,-1
1133,0
1134,0
1135,-1
1136,-1
1137,-1
1138,4
1139,1
1140,4
1141,-1
1142,-1
1143,-1
1144,0
1145,-1
1146,0
1147,-1
1148,-1
1149,-1
1150,-1
1151,-1
1152,-1
1153,-1
1154,-1
1155,-1
1156,0
1157,-1
1158,0
1159,0
1160,-1
1161,0
1162,0
1163,-1
1164,0
1165,0
1166,-1
1167,-1
1168,0
1169,3
1170,-1
1171,0
1172,0
1173,-1
1174,-1
1175,-1
1176,0
1177,0
1178,2
1179,-1
1180,0
1181,0
1182,-1
1183,-1
1184,0
1185,-1
1186,-1
1187,-1
1188,0
1189,-1
1190,0
1191,0
1192,0
1193,-1
1194,0
1195,-1
1196,0
1197,0
1198,0
1199,-1
