,0
1057,0
1058,2
1059,2
1060,2
1061,2
1062,2
1063,0
1064,2
1065,5
1066,-1
1067,1
1068,-1
1069,2
1070,5
1071,-1
1072,5
1073,1
1074,2
1075,-1
1076,0
1077,-1
1078,5
1079,1
1080,10
1081,1
1082,1
1083,-1
1084,2
1085,5
1086,1
1087,-1
1088,-1
1089,-1
1090,3
1091,-1
1092,0
1093,5
1094,1
1095,5
1096,2
1097,5
1098,2
1099,1
1100,0
1101,2
1102,0
1103,0
1104,0
1105,0
1106,5
1107,0
1108,10
1109,0
1110,2
1111,2
1112,1
1113,0
1114,1
1115,5
1116,2
1117,2
1118,2
1119,-1
1120,10
1121,-1
1122,9
1123,1
1124,1
1125,2
1126,1
1127,1
1128,5
1129,2
1130,-1
1131,1
1132,1
1133,9
1134,1
1135,0
1136,5
1137,5
1138,3
1139,5
1140,1
1141,5
1142,0
1143,10
1144,0
1145,2
1146,1
1147,-1
1148,9
1149,2
1150,0
1151,2
1152,0
1153,2
1154,2
1155,-1
1156,-1
1157,1
1158,1
1159,0
1160,-1
1161,2
1162,1
1163,2
1164,1
1165,0
1166,1
1167,5
1168,1
1169,-1
1170,2
1171,2
1172,0
1173,-1
1174,-1
1175,2
1176,1
1177,2
1178,1
1179,-1
1180,0
1181,1
1182,0
1183,5
1184,2
1185,0
1186,2
1187,1
1188,1
1189,1
1190,0
1191,1
1192,1
1193,1
1194,10
1195,1
1196,0
1197,2
1198,-1
1199,5
1200,5
1201,1
1202,-1
1203,1
1204,0
1205,1
1206,1
1207,2
1208,3
1209,2
1210,2
1211,0
1212,2
1213,-1
1214,-1
1215,0
1216,-1
1217,5
1218,9
1219,5
1220,5
1221,0
1222,11
1223,2
1224,1
1225,2
1226,1
1227,2
1228,6
1229,1
1230,-1
1231,5
1232,2
1233,5
1234,2
1235,0
1236,1
1237,1
1238,1
1239,5
1240,1
1241,1
1242,5
1243,6
1244,0
1245,1
1246,2
1247,0
1248,1
1249,5
1250,3
1251,2
1252,2
1253,10
1254,0
1255,5
1256,5
1257,2
1258,1
1259,10
1260,1
1261,2
1262,1
1263,0
1264,1
1265,1
1266,2
1267,-1
1268,1
1269,0
1270,2
1271,10
1272,5
1273,5
1274,0
1275,2
1276,1
1277,2
1278,3
1279,0
1280,0
1281,2
1282,5
1283,9
1284,0
1285,2
1286,9
1287,0
1288,0
1289,5
1290,0
1291,1
1292,0
1293,-1
1294,2
1295,3
1296,2
1297,1
1298,1
1299,6
1300,0
1301,5
1302,2
1303,1
1304,9
1305,5
1306,1
1307,1
1308,-1
1309,-1
1310,0
1311,0
1312,9
1313,5
1314,2
1315,2
1316,2
1317,1
1318,1
1319,2
1320,-1
1321,5
1322,6
1323,0
1324,1
1325,1
1326,5
1327,-1
1328,1
1329,2
1330,10
1331,1
1332,7
1333,0
1334,1
1335,1
1336,5
1337,2
1338,2
1339,2
1340,5
1341,2
1342,0
1343,0
1344,10
1345,5
1346,0
1347,1
1348,2
1349,0
1350,5
1351,-1
1352,9
1353,0
1354,2
1355,2
1356,0
1357,0
1358,2
1359,0
1360,5
1361,1
1362,-1
1363,2
1364,1
1365,5
1366,1
1367,2
1368,5
1369,0
1370,2
1371,0
1372,2
1373,1
1374,5
1375,-1
1376,2
1377,1
1378,-1
1379,2
1380,2
1381,1
1382,9
1383,9
1384,5
1385,-1
1386,-1
1387,5
1388,-1
1389,2
1390,2
1391,-1
1392,10
1393,-1
1394,2
1395,5
1396,2
1397,1
1398,2
1399,1
1400,5
1401,0
1402,2
1403,2
1404,3
1405,5
1406,2
1407,2
1408,-1
1409,1
1410,2
1411,5
1412,5
1413,2
1414,5
1415,1
1416,-1
1417,-1
1418,5
1419,5
1420,1
1421,0
1422,2
1423,0
1424,5
1425,5
1426,1
1427,0
1428,-1
1429,2
1430,0
1431,2
1432,1
1433,-1
1434,5
1435,1
1436,2
1437,9
1438,1
1439,2
1440,-1
1441,-1
1442,1
1443,2
1444,7
1445,-1
1446,8
1447,2
1448,2
1449,5
1450,2
1451,2
1452,0
1453,2
1454,1
1455,0
1456,2
1457,0
1458,2
1459,10
1460,2
1461,0
1462,2
1463,0
1464,2
1465,5
1466,0
1467,2
1468,5
1469,0
1470,2
1471,1
1472,0
1473,0
1474,10
1475,0
1476,1
1477,5
1478,2
1479,2
1480,-1
1481,0
1482,1
1483,1
1484,5
1485,1
1486,1
1487,1
1488,1
1489,-1
1490,0
1491,2
1492,1
1493,6
1494,5
1495,5
1496,1
1497,-1
1498,5
1499,2
1500,2
1501,0
1502,0
1503,7
1504,1
1505,1
1506,0
1507,1
1508,1
1509,0
1510,0
1511,4
1512,2
1513,1
1514,2
1515,0
1516,5
1517,0
1518,1
1519,10
1520,1
1521,0
1522,-1
1523,7
1524,1
1525,1
1526,0
1527,1
1528,2
1529,0
1530,2
1531,0
1532,1
1533,0
1534,-1
1535,1
1536,0
1537,2
1538,5
1539,0
1540,10
1541,2
1542,0
1543,0
1544,2
1545,1
1546,5
1547,5
1548,1
1549,1
1550,1
1551,7
1552,2
1553,1
1554,5
1555,0
1556,2
1557,0
1558,0
1559,2
1560,1
1561,0
1562,1
1563,0
1564,0
1565,0
1566,0
1567,1
1568,2
1569,0
1570,0
1571,3
1572,1
1573,4
1574,0
1575,0
1576,1
1577,1
1578,0
1579,2
