,0
2986,3
2987,3
2988,7
2989,3
2990,0
2991,6
2992,6
2993,6
2994,1
2995,5
2996,7
2997,6
2998,3
2999,0
3000,7
3001,1
3002,7
3003,7
3004,3
3005,3
3006,1
3007,1
3008,7
3009,3
3010,7
3011,7
3012,3
3013,7
3014,6
3015,1
3016,7
3017,3
3018,7
3019,2
3020,3
3021,7
3022,3
3023,6
3024,2
3025,3
3026,6
3027,2
3028,1
3029,3
3030,3
3031,3
3032,3
3033,2
3034,6
3035,1
3036,0
3037,3
3038,6
3039,0
3040,7
3041,3
3042,4
3043,7
3044,6
3045,3
3046,3
3047,3
3048,3
3049,7
3050,1
3051,6
3052,3
3053,3
3054,6
3055,3
3056,3
3057,6
3058,3
3059,3
3060,3
3061,1
3062,3
3063,0
3064,7
3065,4
3066,1
3067,6
3068,6
3069,4
3070,5
3071,2
3072,5
3073,0
3074,6
3075,6
3076,3
3077,1
3078,6
3079,3
3080,7
3081,1
3082,7
3083,0
3084,3
3085,6
3086,4
3087,6
3088,4
3089,3
3090,3
3091,3
3092,7
3093,0
3094,3
3095,7
3096,7
3097,1
3098,2
3099,7
3100,6
3101,1
3102,5
3103,7
3104,0
3105,2
3106,4
3107,7
3108,5
3109,6
3110,2
3111,1
3112,3
3113,7
3114,6
3115,6
3116,7
3117,3
3118,3
3119,2
3120,3
3121,1
3122,3
3123,3
3124,6
3125,3
3126,7
3127,7
3128,0
3129,1
3130,3
3131,6
3132,3
3133,6
3134,7
3135,6
3136,2
3137,6
3138,2
3139,2
3140,0
3141,7
3142,2
3143,3
3144,6
3145,6
3146,7
3147,2
3148,3
3149,7
3150,5
3151,7
3152,5
3153,3
3154,4
3155,5
3156,5
3157,4
3158,3
3159,6
3160,6
3161,6
3162,1
3163,6
3164,6
3165,7
3166,1
3167,1
3168,3
3169,6
3170,6
3171,3
3172,2
3173,5
3174,1
3175,1
3176,4
3177,3
3178,4
3179,5
3180,3
3181,4
3182,3
3183,7
3184,6
3185,7
3186,5
3187,2
3188,7
3189,5
3190,5
3191,7
3192,6
3193,6
3194,3
3195,3
3196,3
3197,3
3198,5
3199,7
3200,3
3201,3
3202,7
3203,7
3204,5
3205,5
3206,0
3207,1
3208,0
3209,7
3210,2
3211,7
3212,7
3213,2
3214,6
3215,3
3216,6
3217,6
3218,4
3219,3
3220,3
3221,3
3222,1
3223,3
3224,1
3225,3
3226,6
3227,1
3228,5
3229,3
3230,7
3231,7
3232,3
3233,3
3234,7
3235,2
3236,5
3237,6
3238,7
3239,0
3240,7
3241,4
3242,1
3243,3
3244,7
3245,1
3246,4
3247,7
3248,4
3249,6
3250,6
3251,7
3252,7
3253,6
3254,3
3255,5
3256,6
3257,7
3258,6
3259,3
3260,5
3261,2
3262,1
3263,5
3264,5
3265,5
3266,3
3267,1
3268,7
3269,5
3270,4
3271,6
3272,6
3273,6
3274,5
3275,6
3276,4
3277,5
3278,1
3279,0
3280,1
3281,7
3282,3
3283,0
3284,3
3285,1
3286,7
3287,3
3288,3
3289,5
3290,7
3291,1
3292,7
3293,1
3294,5
3295,7
3296,1
3297,2
3298,3
3299,7
3300,3
3301,5
3302,6
3303,7
3304,7
3305,3
3306,7
3307,6
3308,5
3309,3
3310,3
3311,7
3312,7
3313,7
3314,7
3315,7
3316,7
3317,6
3318,2
3319,5
3320,6
3321,2
3322,5
3323,3
3324,1
3325,7
3326,3
3327,7
3328,3
3329,1
3330,1
3331,3
3332,5
3333,7
3334,1
3335,7
3336,3
3337,3
3338,7
3339,5
3340,4
3341,7
3342,3
3343,5
3344,7
3345,7
3346,2
3347,3
3348,3
3349,1
3350,3
3351,6
3352,0
3353,2
3354,0
3355,5
3356,3
3357,1
3358,6
3359,7
3360,1
3361,5
3362,7
3363,6
3364,3
3365,3
3366,5
3367,3
3368,1
3369,0
3370,3
3371,6
3372,2
3373,7
3374,3
3375,3
3376,7
3377,3
3378,0
3379,3
3380,7
3381,7
3382,3
3383,6
3384,1
3385,1
3386,1
3387,4
3388,6
3389,3
3390,7
3391,6
3392,3
3393,0
3394,3
3395,7
3396,3
3397,5
3398,0
3399,0
3400,2
3401,1
3402,0
3403,7
3404,5
3405,2
3406,5
3407,3
3408,7
3409,7
3410,0
3411,6
3412,5
3413,6
3414,6
3415,3
3416,7
3417,7
3418,3
3419,3
3420,6
3421,7
3422,6
3423,3
3424,3
3425,3
3426,7
3427,7
3428,5
3429,6
3430,1
3431,5
3432,6
3433,6
3434,3
3435,2
3436,0
3437,5
3438,5
3439,7
3440,5
3441,3
3442,5
3443,0
3444,1
3445,3
3446,3
3447,6
3448,7
3449,7
3450,6
3451,6
3452,1
3453,7
3454,4
3455,3
3456,3
3457,7
3458,0
3459,3
3460,2
3461,7
3462,5
3463,1
3464,5
3465,3
3466,7
3467,7
3468,5
3469,1
3470,1
3471,3
3472,3
3473,3
3474,3
3475,6
3476,7
3477,1
3478,3
3479,3
3480,3
3481,6
3482,6
3483,5
3484,5
3485,0
3486,5
3487,3
3488,5
3489,4
3490,7
3491,1
3492,3
3493,3
3494,7
3495,4
3496,7
3497,3
3498,3
3499,7
3500,7
3501,0
3502,7
3503,7
3504,5
3505,2
3506,7
3507,6
3508,5
3509,5
3510,1
3511,4
3512,3
3513,5
3514,4
3515,7
3516,7
3517,7
3518,1
3519,3
3520,6
3521,2
3522,0
3523,2
3524,7
3525,5
3526,5
3527,7
3528,7
3529,6
3530,0
3531,7
3532,1
3533,4
3534,2
3535,3
3536,3
3537,1
3538,7
3539,7
3540,0
3541,3
3542,7
3543,4
3544,3
3545,5
3546,6
3547,1
3548,7
3549,5
3550,7
3551,7
3552,7
3553,7
3554,7
3555,0
3556,1
3557,3
3558,3
3559,1
3560,3
3561,7
3562,1
3563,3
3564,2
3565,6
3566,1
3567,5
3568,0
3569,1
3570,7
3571,3
3572,1
3573,6
3574,1
3575,7
3576,5
3577,6
3578,6
3579,1
3580,7
3581,7
3582,5
3583,5
3584,6
3585,7
3586,5
3587,1
3588,1
3589,5
3590,1
3591,7
3592,5
3593,1
3594,1
3595,1
3596,3
3597,5
3598,3
3599,5
3600,3
3601,5
3602,3
3603,1
3604,7
3605,1
3606,2
3607,7
3608,5
3609,6
3610,5
3611,1
3612,7
3613,0
3614,4
3615,1
3616,3
3617,4
3618,6
3619,7
3620,7
3621,7
3622,7
3623,3
3624,1
3625,7
3626,7
3627,5
3628,1
3629,1
3630,3
3631,3
3632,1
3633,4
3634,3
3635,1
3636,6
3637,0
3638,4
3639,7
3640,5
3641,7
3642,7
3643,0
3644,3
3645,0
3646,7
3647,1
3648,5
3649,1
3650,3
3651,0
3652,7
3653,6
3654,1
3655,7
3656,1
3657,6
3658,0
3659,3
3660,7
3661,5
3662,5
3663,1
3664,1
3665,7
3666,3
3667,0
3668,1
3669,6
3670,7
3671,1
3672,3
3673,6
3674,1
3675,7
3676,7
3677,3
3678,7
3679,3
3680,6
3681,6
3682,1
3683,7
3684,7
3685,2
3686,1
3687,3
3688,7
3689,1
3690,6
3691,3
3692,1
3693,6
3694,7
3695,7
3696,6
3697,1
3698,1
3699,1
3700,1
3701,1
3702,1
3703,1
3704,6
3705,0
3706,1
3707,3
3708,0
3709,5
3710,6
3711,3
3712,3
3713,6
3714,7
3715,0
3716,1
3717,1
3718,1
3719,0
3720,3
3721,7
3722,7
3723,0
3724,5
3725,5
3726,6
3727,7
3728,7
3729,1
3730,3
3731,6
3732,7
3733,4
3734,6
3735,5
3736,0
3737,1
3738,1
3739,0
3740,6
3741,3
3742,3
3743,6
3744,1
3745,1
3746,3
3747,0
3748,7
3749,3
3750,4
3751,5
3752,4
3753,2
3754,5
3755,6
3756,3
3757,4
3758,5
3759,5
3760,5
3761,2
3762,5
3763,4
3764,4
3765,5
3766,5
3767,5
3768,3
3769,4
3770,4
3771,6
3772,4
3773,5
3774,3
3775,7
3776,6
3777,5
3778,4
3779,1
3780,1
3781,5
3782,5
3783,5
3784,3
3785,3
3786,4
3787,4
3788,7
3789,5
3790,6
3791,5
3792,5
3793,1
3794,5
3795,3
3796,3
3797,5
3798,7
3799,5
3800,5
3801,5
3802,4
3803,1
3804,6
3805,2
3806,5
3807,5
3808,7
3809,3
3810,3
3811,6
3812,7
3813,4
3814,7
3815,5
3816,7
3817,7
3818,5
3819,3
3820,6
3821,5
3822,6
3823,7
3824,5
3825,5
3826,7
3827,5
3828,1
3829,5
3830,6
3831,7
3832,3
3833,7
3834,6
3835,3
3836,5
3837,5
3838,5
3839,4
3840,7
3841,2
3842,7
3843,7
3844,3
3845,5
3846,5
3847,5
3848,5
3849,5
3850,3
3851,7
3852,5
3853,4
3854,5
3855,7
3856,5
3857,5
3858,5
3859,6
3860,6
3861,6
3862,2
3863,7
3864,3
3865,5
3866,5
3867,7
3868,7
3869,6
3870,4
3871,5
3872,5
3873,6
3874,2
3875,7
3876,3
3877,6
3878,7
3879,6
3880,1
3881,2
3882,5
3883,6
3884,5
3885,3
3886,2
3887,7
3888,5
3889,5
3890,3
3891,1
3892,2
3893,3
3894,4
3895,3
3896,6
3897,5
3898,6
3899,7
3900,1
3901,7
3902,4
3903,0
3904,3
3905,5
3906,3
3907,7
3908,5
3909,4
3910,3
3911,4
3912,7
3913,7
3914,3
3915,3
3916,3
3917,7
3918,5
3919,7
3920,7
3921,3
3922,7
3923,7
3924,0
3925,6
3926,7
3927,1
3928,5
3929,7
3930,5
3931,7
3932,6
3933,3
3934,4
3935,5
3936,5
3937,5
3938,6
3939,5
3940,3
3941,3
3942,4
3943,3
3944,5
3945,5
3946,6
3947,5
3948,0
3949,3
3950,3
3951,7
3952,7
3953,3
3954,6
3955,6
3956,3
3957,7
3958,7
3959,6
3960,6
3961,7
3962,5
3963,5
3964,7
3965,3
3966,2
3967,0
3968,3
3969,7
3970,6
3971,4
3972,3
3973,3
3974,2
3975,6
3976,5
3977,3
3978,7
3979,3
3980,3
3981,0
3982,7
3983,3
3984,6
3985,6
3986,2
3987,3
3988,6
3989,0
3990,5
3991,5
3992,5
3993,6
3994,3
3995,2
3996,3
3997,2
3998,4
3999,0
4000,3
4001,7
4002,2
4003,6
4004,7
4005,5
4006,5
4007,5
4008,7
4009,1
4010,3
4011,3
4012,7
4013,0
4014,7
4015,5
4016,7
4017,6
4018,5
4019,3
4020,6
4021,2
4022,3
4023,3
4024,6
4025,6
4026,5
4027,6
4028,2
4029,6
4030,6
4031,6
4032,3
4033,1
4034,7
4035,7
4036,0
4037,6
4038,6
4039,7
4040,3
4041,1
4042,2
4043,6
4044,2
4045,6
4046,7
4047,3
4048,7
4049,5
4050,3
4051,7
4052,7
4053,2
4054,3
4055,3
4056,3
4057,7
4058,3
4059,4
4060,0
4061,5
4062,0
4063,7
4064,3
4065,3
4066,5
4067,7
4068,1
4069,2
4070,3
4071,5
4072,6
4073,3
4074,5
4075,5
4076,5
4077,7
4078,5
4079,6
4080,3
4081,1
4082,6
4083,7
4084,5
4085,3
4086,7
4087,7
4088,7
4089,2
4090,7
4091,3
4092,6
4093,7
4094,2
4095,5
4096,7
4097,0
4098,6
4099,5
4100,3
4101,7
4102,7
4103,5
4104,5
4105,6
4106,5
4107,7
4108,6
4109,4
4110,6
4111,7
4112,6
4113,7
4114,7
4115,3
4116,1
4117,6
4118,1
4119,6
4120,7
4121,7
4122,6
4123,5
4124,6
4125,6
4126,7
4127,5
4128,1
4129,6
4130,1
4131,3
4132,7
4133,6
4134,7
4135,5
4136,2
4137,6
4138,2
4139,6
4140,1
4141,7
4142,3
4143,7
4144,7
4145,6
4146,6
4147,7
4148,7
4149,7
4150,7
4151,7
4152,6
4153,7
4154,6
4155,7
4156,5
4157,7
4158,6
4159,3
4160,7
4161,1
4162,3
4163,3
4164,6
4165,1
4166,3
4167,6
4168,2
4169,5
4170,7
4171,3
4172,6
4173,6
4174,3
4175,7
4176,5
4177,5
4178,5
4179,3
4180,7
4181,7
4182,6
4183,1
4184,7
4185,5
4186,0
4187,5
4188,5
4189,3
4190,4
4191,3
4192,7
4193,5
4194,7
4195,6
4196,6
4197,5
4198,6
4199,7
4200,7
4201,7
4202,7
4203,5
4204,3
4205,3
4206,4
4207,2
4208,7
4209,5
4210,5
4211,5
4212,3
4213,3
4214,7
4215,7
4216,5
4217,1
4218,1
4219,7
4220,0
4221,7
4222,4
4223,6
4224,2
4225,1
4226,2
4227,1
4228,0
4229,6
4230,6
4231,1
4232,7
4233,6
4234,3
4235,7
4236,2
4237,6
4238,4
4239,4
4240,5
4241,1
4242,7
4243,7
4244,3
4245,4
4246,6
4247,7
4248,0
4249,3
4250,3
4251,1
4252,4
4253,7
4254,1
4255,6
4256,0
4257,7
4258,1
4259,1
4260,1
4261,7
4262,6
4263,5
4264,3
4265,1
4266,3
4267,1
4268,7
4269,3
4270,7
4271,1
4272,5
4273,7
4274,1
4275,7
4276,1
4277,7
4278,7
4279,6
4280,1
4281,6
4282,2
4283,7
4284,3
4285,7
4286,3
4287,2
4288,2
4289,3
4290,2
4291,2
4292,5
4293,3
4294,7
4295,2
4296,7
4297,1
4298,6
4299,2
4300,2
4301,4
4302,7
4303,3
4304,2
4305,1
4306,2
4307,7
4308,6
4309,2
4310,6
4311,6
4312,1
4313,2
4314,7
4315,7
4316,5
4317,7
4318,7
4319,7
4320,3
4321,6
4322,7
4323,5
4324,7
4325,6
4326,3
4327,7
4328,3
4329,7
4330,1
4331,7
4332,2
4333,6
4334,2
4335,2
4336,2
4337,6
4338,3
4339,0
4340,3
4341,4
4342,7
4343,2
4344,3
4345,2
4346,0
4347,2
4348,7
4349,3
4350,2
4351,2
4352,1
4353,3
4354,4
4355,2
4356,2
4357,1
4358,0
4359,2
4360,1
4361,0
4362,6
4363,5
4364,4
4365,6
4366,6
4367,7
4368,1
4369,1
4370,7
4371,2
4372,7
4373,7
4374,7
4375,2
4376,1
4377,7
4378,2
4379,3
4380,6
4381,1
4382,3
4383,2
4384,1
4385,5
4386,6
4387,2
4388,2
4389,2
4390,2
4391,5
4392,3
4393,7
4394,1
4395,6
4396,1
4397,2
4398,6
4399,2
4400,7
4401,3
4402,6
4403,6
4404,7
4405,2
4406,3
4407,6
4408,5
4409,2
4410,0
4411,5
4412,0
4413,6
4414,0
4415,0
4416,4
4417,6
4418,1
4419,5
4420,5
4421,3
4422,6
4423,1
4424,6
4425,3
4426,2
4427,0
4428,6
4429,2
4430,0
4431,0
4432,3
4433,3
4434,3
4435,6
4436,3
4437,3
4438,3
4439,2
4440,3
4441,0
4442,4
4443,7
4444,2
4445,7
4446,3
4447,3
4448,2
4449,6
4450,6
4451,7
4452,7
4453,6
4454,6
4455,1
4456,3
4457,2
4458,3
4459,0
4460,3
4461,2
4462,3
4463,2
4464,5
4465,3
4466,7
4467,3
4468,7
4469,3
4470,1
4471,2
4472,4
4473,6
4474,6
4475,3
4476,3
4477,2
4478,1
4479,5
4480,7
4481,0
4482,3
4483,7
4484,2
4485,2
4486,1
4487,0
4488,3
4489,6
4490,7
4491,2
4492,2
4493,3
4494,7
4495,5
4496,7
4497,3
4498,5
4499,1
4500,6
4501,3
4502,1
4503,5
4504,1
4505,6
4506,3
4507,6
4508,3
4509,2
4510,6
4511,2
4512,3
4513,7
4514,2
4515,3
4516,2
4517,2
4518,7
4519,1
4520,3
4521,3
4522,7
4523,2
4524,7
4525,3
4526,0
4527,2
4528,3
4529,3
4530,3
4531,7
4532,3
4533,3
4534,0
4535,2
4536,3
4537,2
4538,5
4539,2
4540,6
4541,7
4542,6
4543,0
4544,6
4545,0
4546,0
4547,3
4548,5
4549,3
4550,3
4551,3
4552,7
4553,0
4554,6
4555,4
4556,7
4557,5
4558,0
4559,1
4560,0
4561,1
4562,2
4563,7
4564,2
4565,7
4566,7
4567,3
4568,7
4569,3
4570,0
4571,2
4572,2
4573,5
4574,0
4575,2
4576,7
4577,3
4578,1
4579,7
4580,3
4581,3
4582,2
4583,3
4584,7
4585,7
4586,2
4587,7
4588,7
4589,0
4590,6
4591,0
4592,4
4593,0
4594,2
4595,5
4596,4
4597,6
4598,3
4599,1
4600,7
4601,0
4602,7
4603,1
4604,7
4605,2
4606,0
4607,4
4608,7
4609,2
4610,7
4611,3
4612,2
4613,1
4614,1
4615,0
4616,7
4617,6
4618,3
4619,2
4620,2
4621,0
4622,3
4623,7
4624,7
4625,2
4626,2
4627,3
4628,3
4629,1
4630,0
4631,7
4632,0
4633,0
4634,2
4635,0
4636,3
4637,7
4638,3
4639,7
4640,7
4641,6
4642,3
4643,7
4644,3
4645,2
4646,0
4647,6
4648,3
4649,2
4650,0
4651,6
4652,3
4653,4
4654,3
4655,6
4656,1
4657,7
4658,6
4659,0
4660,2
4661,0
4662,1
4663,7
4664,2
4665,6
4666,2
4667,0
4668,2
4669,2
4670,4
4671,2
4672,5
4673,6
4674,2
4675,5
4676,7
4677,3
4678,6
4679,7
4680,6
4681,6
4682,6
4683,4
4684,3
4685,6
4686,7
4687,1
4688,4
4689,6
4690,5
4691,6
4692,7
4693,2
4694,6
4695,0
4696,2
4697,7
4698,2
4699,5
4700,6
4701,7
4702,6
4703,7
4704,2
4705,3
4706,6
4707,2
4708,7
4709,2
4710,7
4711,6
4712,7
4713,6
4714,1
4715,5
4716,6
4717,0
4718,2
4719,2
4720,2
4721,2
4722,5
4723,7
4724,1
4725,0
4726,0
4727,1
4728,2
4729,3
4730,2
4731,2
4732,5
4733,2
4734,2
4735,7
4736,5
4737,7
4738,2
4739,7
4740,0
4741,6
4742,5
4743,6
4744,3
4745,7
4746,4
4747,7
4748,1
4749,3
4750,2
4751,6
4752,1
4753,4
4754,3
4755,7
4756,7
4757,2
4758,6
4759,6
4760,4
4761,6
4762,6
4763,6
4764,7
4765,5
4766,3
4767,1
4768,6
4769,2
4770,4
4771,4
4772,7
4773,6
4774,3
4775,0
4776,3
4777,4
4778,0
4779,1
4780,3
4781,3
4782,7
4783,2
4784,0
4785,3
4786,6
4787,1
4788,6
4789,6
4790,6
4791,5
4792,0
4793,4
4794,1
4795,4
4796,5
4797,6
4798,3
4799,4
4800,6
4801,3
4802,5
4803,0
4804,5
4805,2
4806,3
4807,3
4808,1
4809,3
4810,1
4811,6
4812,1
4813,7
4814,0
4815,6
4816,6
4817,7
4818,6
4819,3
4820,3
4821,4
4822,6
4823,1
4824,6
4825,3
4826,4
4827,2
4828,7
4829,3
4830,6
4831,3
4832,6
4833,1
4834,7
4835,2
4836,4
4837,3
4838,6
4839,3
4840,3
4841,6
4842,6
4843,4
4844,0
4845,4
4846,5
4847,2
4848,6
4849,3
4850,6
4851,3
4852,2
4853,2
4854,3
4855,2
4856,3
4857,5
4858,1
4859,2
4860,1
4861,7
4862,3
4863,6
4864,3
4865,6
4866,7
4867,0
4868,6
4869,7
4870,3
4871,6
4872,0
4873,3
4874,3
4875,2
4876,2
4877,0
4878,4
4879,3
4880,6
4881,3
4882,3
4883,3
4884,4
4885,3
4886,7
4887,6
4888,7
4889,3
4890,3
4891,3
4892,6
4893,1
4894,6
4895,3
4896,6
4897,5
4898,1
4899,5
4900,5
4901,6
4902,2
4903,3
4904,3
4905,3
4906,1
4907,5
4908,6
4909,1
4910,5
4911,4
4912,7
4913,0
4914,7
4915,5
4916,2
4917,1
4918,1
4919,3
4920,2
4921,5
4922,0
4923,3
4924,0
4925,1
4926,2
4927,0
4928,7
4929,4
4930,3
4931,6
4932,3
4933,3
4934,0
4935,5
4936,7
4937,1
4938,7
4939,2
4940,3
4941,2
4942,6
4943,1
4944,6
4945,6
4946,3
4947,7
4948,7
4949,7
4950,6
4951,7
4952,3
4953,3
4954,3
4955,7
4956,3
4957,1
4958,3
4959,5
4960,1
4961,7
4962,2
4963,7
4964,3
4965,1
4966,7
4967,7
4968,7
4969,6
4970,3
4971,4
4972,2
4973,5
4974,3
4975,7
4976,0
4977,3
4978,3
4979,2
4980,3
4981,6
4982,3
4983,1
4984,1
4985,6
4986,3
4987,2
4988,6
4989,3
4990,5
4991,6
4992,1
4993,2
4994,5
4995,2
4996,3
4997,0
4998,7
4999,6
5000,3
5001,2
5002,6
5003,3
5004,6
5005,2
5006,1
5007,1
5008,7
5009,0
5010,2
5011,6
5012,5
5013,3
5014,3
5015,7
5016,6
5017,7
5018,7
5019,7
5020,6
5021,3
5022,7
5023,2
5024,2
5025,7
5026,1
5027,3
5028,6
5029,5
5030,3
5031,7
5032,3
5033,6
5034,2
5035,7
5036,6
5037,2
5038,5
5039,6
5040,7
5041,2
5042,2
5043,7
5044,1
5045,3
5046,3
5047,2
5048,3
5049,7
5050,2
5051,2
5052,2
5053,6
5054,3
5055,7
5056,0
5057,5
5058,4
5059,3
5060,7
5061,3
5062,2
5063,4
5064,1
5065,1
5066,2
5067,2
5068,3
5069,3
5070,2
5071,1
5072,2
5073,6
5074,7
5075,1
5076,6
5077,2
5078,3
5079,2
5080,3
5081,3
5082,2
5083,3
5084,7
5085,7
5086,3
5087,6
5088,1
5089,7
5090,1
5091,0
5092,5
5093,3
5094,6
5095,2
5096,1
5097,7
5098,3
5099,2
5100,3
5101,6
5102,6
5103,1
5104,3
5105,1
5106,2
5107,7
5108,6
5109,3
5110,3
5111,3
5112,0
5113,5
5114,3
5115,7
5116,3
5117,6
5118,1
5119,7
5120,2
5121,0
5122,1
5123,6
5124,1
5125,6
5126,6
5127,3
5128,3
5129,0
5130,1
5131,3
5132,3
5133,1
5134,5
5135,5
5136,0
5137,1
5138,3
5139,0
5140,3
5141,6
5142,6
5143,7
5144,0
5145,3
5146,1
5147,3
5148,0
5149,0
5150,3
5151,7
5152,2
5153,2
5154,3
5155,4
5156,3
5157,4
5158,4
5159,4
5160,5
5161,7
5162,7
5163,3
5164,4
5165,4
5166,3
5167,7
5168,3
5169,3
5170,4
5171,3
5172,3
5173,2
5174,7
5175,3
5176,2
5177,4
5178,7
5179,1
5180,5
5181,7
5182,4
5183,4
5184,4
5185,7
5186,4
5187,0
5188,5
5189,3
5190,5
5191,2
5192,3
5193,7
5194,3
5195,2
5196,6
5197,5
5198,3
5199,4
5200,2
5201,7
5202,7
5203,4
5204,3
5205,3
5206,4
5207,7
5208,7
5209,7
5210,7
5211,3
5212,6
5213,4
5214,7
5215,7
5216,3
5217,5
5218,7
5219,4
5220,7
5221,7
5222,6
5223,6
5224,7
5225,6
5226,3
5227,4
5228,3
5229,5
5230,2
5231,6
5232,7
5233,3
5234,3
5235,5
5236,7
5237,5
5238,5
5239,7
5240,4
5241,7
5242,6
5243,0
5244,7
5245,7
5246,4
5247,7
5248,7
5249,7
5250,0
5251,7
5252,7
5253,3
5254,4
5255,5
5256,6
5257,0
5258,7
5259,3
5260,5
5261,7
5262,0
5263,6
5264,0
5265,5
5266,7
5267,4
5268,7
5269,5
5270,5
5271,6
5272,3
5273,7
5274,6
5275,6
5276,7
5277,3
5278,5
5279,3
5280,2
5281,1
5282,3
5283,0
5284,6
5285,7
5286,4
5287,7
5288,7
5289,4
5290,6
5291,0
5292,2
5293,7
5294,3
5295,6
5296,7
5297,4
5298,2
5299,5
5300,7
5301,5
5302,6
5303,3
5304,7
5305,5
5306,3
5307,7
5308,4
5309,2
5310,2
5311,7
5312,1
5313,5
5314,7
5315,5
5316,7
5317,6
5318,4
5319,2
5320,6
5321,4
5322,3
5323,6
5324,3
5325,6
5326,7
5327,4
5328,3
5329,7
5330,6
5331,4
5332,3
5333,3
5334,7
5335,3
5336,4
5337,5
5338,6
5339,3
5340,7
5341,2
5342,2
5343,3
5344,2
5345,7
5346,6
5347,3
5348,7
5349,6
5350,6
5351,5
5352,6
5353,7
5354,7
5355,3
5356,6
5357,3
5358,3
5359,7
5360,4
5361,6
5362,6
5363,3
5364,3
5365,6
5366,5
5367,3
5368,3
5369,3
5370,6
5371,3
5372,6
5373,3
5374,2
5375,7
5376,7
5377,2
5378,3
5379,3
5380,7
5381,7
5382,7
5383,6
5384,7
5385,5
5386,5
5387,5
5388,3
5389,1
5390,3
5391,5
5392,3
5393,3
5394,2
5395,5
5396,2
5397,2
5398,4
5399,0
5400,7
5401,1
5402,3
5403,0
5404,7
5405,6
5406,5
5407,5
5408,3
5409,5
5410,1
5411,5
5412,5
5413,1
5414,5
5415,2
5416,5
5417,3
5418,0
5419,5
5420,7
5421,2
5422,2
5423,5
5424,7
5425,5
5426,4
5427,4
5428,3
5429,7
5430,5
5431,2
5432,5
5433,2
5434,3
5435,3
5436,4
5437,2
5438,2
5439,2
5440,5
5441,7
5442,3
5443,1
5444,7
5445,2
5446,7
5447,2
5448,5
5449,0
5450,6
5451,2
5452,7
5453,7
5454,6
5455,7
5456,7
5457,3
5458,7
5459,3
5460,0
5461,7
5462,3
5463,3
5464,1
5465,4
5466,3
5467,1
5468,0
5469,7
5470,7
5471,3
5472,6
5473,3
5474,5
5475,5
5476,2
5477,0
5478,1
5479,7
5480,6
5481,3
5482,6
5483,6
5484,7
5485,6
5486,2
5487,7
5488,3
5489,3
5490,7
5491,3
5492,7
5493,7
5494,1
5495,7
5496,7
5497,5
5498,7
5499,0
5500,3
5501,2
5502,6
5503,6
5504,2
5505,5
5506,3
5507,7
5508,3
5509,1
5510,6
5511,2
5512,7
5513,3
5514,4
5515,3
5516,1
5517,1
5518,3
5519,7
5520,3
5521,7
5522,3
5523,7
5524,7
5525,7
5526,3
5527,2
5528,3
5529,2
5530,2
5531,1
5532,0
5533,3
5534,1
5535,7
5536,6
5537,3
5538,1
5539,5
5540,3
5541,1
5542,1
5543,0
5544,2
5545,3
5546,4
5547,1
5548,3
5549,7
5550,6
5551,7
5552,5
5553,2
5554,6
5555,1
5556,2
5557,3
5558,3
5559,0
5560,2
5561,7
5562,3
5563,0
5564,0
5565,0
5566,1
5567,3
5568,6
5569,3
5570,0
5571,1
5572,2
5573,1
5574,0
5575,2
5576,3
5577,5
5578,0
5579,3
5580,1
5581,1
5582,2
5583,1
5584,5
5585,1
5586,1
5587,2
5588,5
5589,2
5590,6
5591,7
5592,2
5593,7
5594,1
5595,2
5596,4
5597,2
5598,6
5599,7
5600,5
5601,5
5602,7
5603,3
5604,7
5605,6
5606,1
5607,1
5608,7
5609,0
5610,3
5611,1
5612,5
5613,1
5614,2
5615,1
5616,3
5617,6
5618,7
5619,4
5620,7
5621,7
5622,0
5623,7
5624,1
5625,0
5626,1
5627,1
5628,1
5629,7
5630,2
5631,6
5632,4
5633,7
5634,7
5635,0
5636,7
5637,5
5638,5
5639,1
5640,3
5641,3
5642,7
5643,5
5644,6
5645,4
5646,2
5647,2
5648,2
5649,3
5650,6
5651,3
5652,6
5653,7
5654,7
5655,7
5656,7
5657,5
5658,0
5659,1
5660,3
5661,5
5662,2
5663,6
5664,4
5665,7
5666,2
5667,6
5668,7
5669,3
5670,2
5671,3
5672,0
5673,6
5674,4
5675,2
5676,1
5677,1
5678,3
5679,1
5680,6
5681,6
5682,3
5683,3
5684,2
5685,3
5686,5
5687,6
5688,4
5689,3
5690,6
5691,6
5692,7
5693,5
5694,7
5695,7
5696,7
5697,7
5698,4
5699,6
5700,6
5701,2
5702,3
5703,3
5704,3
5705,2
5706,7
5707,5
5708,1
5709,4
5710,3
5711,4
5712,6
5713,2
5714,2
5715,0
5716,6
5717,1
5718,0
5719,6
5720,6
5721,3
5722,2
5723,6
5724,4
5725,2
5726,7
5727,7
5728,3
5729,0
5730,4
5731,6
5732,2
5733,2
5734,3
5735,0
5736,5
5737,0
5738,7
5739,3
5740,6
5741,6
5742,7
5743,3
5744,7
5745,3
5746,7
5747,3
5748,2
5749,7
5750,6
5751,7
5752,6
5753,1
5754,2
5755,6
5756,6
5757,3
5758,2
5759,1
5760,7
5761,6
5762,5
5763,3
5764,1
5765,5
5766,7
5767,6
5768,3
5769,7
5770,0
5771,3
5772,3
5773,7
5774,2
5775,1
5776,3
5777,3
5778,2
5779,2
5780,0
5781,3
5782,7
5783,1
5784,0
