,0
1136,-1
1137,3
1138,1
1139,2
1140,1
1141,-1
1142,16
1143,-1
1144,0
1145,-1
1146,0
1147,1
1148,87
1149,81
1150,-1
1151,-1
1152,-1
1153,-1
1154,3
1155,3
1156,0
1157,-1
1158,0
1159,9
1160,3
1161,0
1162,0
1163,-1
1164,0
1165,0
1166,91
1167,3
1168,92
1169,18
1170,-1
1171,0
1172,0
1173,22
1174,-1
1175,3
1176,0
1177,0
1178,6
1179,56
1180,0
1181,0
1182,3
1183,-1
1184,0
1185,3
1186,33
1187,-1
1188,0
1189,33
1190,0
1191,0
1192,0
1193,3
1194,0
1195,-1
1196,0
1197,0
1198,0
1199,86
1200,-1
1201,0
1202,50
1203,0
1204,2
1205,93
1206,-1
1207,25
1208,0
1209,0
1210,3
1211,0
1212,0
1213,-1
1214,-1
1215,0
1216,3
1217,3
1218,0
1219,0
1220,3
1221,0
1222,92
1223,3
1224,3
1225,43
1226,-1
1227,0
1228,6
1229,8
1230,0
1231,-1
1232,16
1233,0
1234,10
1235,-1
1236,3
1237,0
1238,0
1239,0
1240,3
1241,0
1242,14
1243,0
1244,6
1245,-1
1246,-1
1247,3
1248,-1
1249,0
1250,3
1251,0
1252,39
1253,0
1254,94
1255,76
1256,0
1257,3
1258,0
1259,3
1260,59
1261,8
1262,3
1263,86
1264,33
1265,0
1266,-1
1267,-1
1268,94
1269,0
1270,2
1271,0
1272,0
1273,0
1274,-1
1275,-1
1276,2
1277,0
1278,0
1279,-1
1280,2
1281,-1
1282,0
1283,0
1284,-1
1285,2
1286,84
1287,0
1288,2
1289,-1
1290,0
1291,-1
1292,95
1293,-1
1294,2
1295,0
1296,-1
1297,-1
1298,3
1299,1
1300,1
1301,-1
1302,-1
1303,18
1304,49
1305,18
1306,1
1307,18
1308,-1
1309,-1
1310,1
1311,-1
1312,68
1313,33
1314,96
1315,-1
1316,-1
1317,96
1318,1
1319,14
1320,0
1321,0
1322,89
1323,97
1324,98
1325,0
1326,0
1327,99
1328,0
1329,0
1330,0
1331,0
1332,-1
1333,0
1334,-1
1335,0
1336,0
1337,-1
1338,22
1339,0
1340,0
1341,0
1342,-1
1343,100
1344,-1
1345,2
1346,0
1347,-1
1348,0
1349,2
1350,101
1351,0
1352,-1
1353,0
1354,-1
1355,-1
1356,2
1357,0
1358,0
1359,2
1360,0
1361,0
1362,0
1363,0
1364,-1
1365,-1
1366,0
1367,0
1368,-1
1369,-1
1370,0
1371,2
1372,0
1373,22
1374,0
1375,32
1376,0
1377,0
1378,-1
1379,0
