num,id,ingredients
51,Baked-Fried-Chicken-1082862,"['boneless skinless chicken breasts', 'buttermilk', 'hot sauce', 'all-purpose flour', 'cornflake crumbs', 'paprika', 'kosher salt', 'ground black pepper', 'cayenne', 'garlic powder', 'onion powder', 'poultry seasoning']"
52,Buttermilk-Fried-Chicken-900944,"['chicken thighs', 'buttermilk', 'hot sauce', 'salt', 'black pepper', 'ground mustard', 'garlic powder', 'flour', 'paprika', 'cayenne pepper']"
53,Southern-Steak-and-Milk-Gravy-1046780,"['cube steaks', 'flour', 'salt', 'pepper', 'milk']"
54,Catalina-Chicken-and-Whistling-Women-626578,"['boneless skinless chicken breasts', 'catalina dressing', 'onions', 'flour']"
55,Easy-Chicken-and-Dumplings-Savour-the-Senses-58265,"['chicken', 'green peas', 'carrots', 'broccoli', 'yellow onion', 'condensed cream', 'water', 'salt', 'black pepper', 'biscuits', 'mozzarella cheese']"
56,Southern-Style-Macaroni-and-Cheese-442724,"['kosher salt', 'pasta', 'elbow macaroni', 'butter', 'extra sharp cheddar cheese', 'flour', 'dry mustard', 'ground black pepper', 'grated nutmeg', 'cayenne pepper', 'sour cream', 'eggs', 'half & half', 'heavy cream', 'onions', 'worcestershire sauce']"
57,Southern-Oven-Fried-Chicken-2105897,"['chicken parts', 'flour', 'sweet paprika', 'salt', 'freshly ground black pepper', 'butter']"
58,Southern-Chicken-and-Dumplings-1249660,"['chicken stock', 'lemon pepper', 'salt', 'dried basil leaves', 'bay leaves', 'garlic powder', 'black pepper', 'chicken', 'all-purpose flour', 'baking soda', 'unsalted butter', 'buttermilk', 'corn starch']"
59,Oven-Fried-Chicken-1435788,"['chicken breasts', 'reduced fat buttermilk', 'butter', 'all-purpose flour', 'salt', 'pepper']"
60,Southern-Pulled-Pork-Allrecipes,"['butter', 'pork roast', 'cajun seasoning', 'onions', 'garlic', 'water', 'flavoring']"
61,Southern-Pulled-Pork-Barbecue-1963184,"['brown sugar', 'chili powder', 'smoked paprika', 'onions', 'pork butt', 'barbecue sauce']"
62,Chicken-Fried-Steak-Bites-with-Country-Gravy-2289441,"['cube steaks', 'eggs', 'milk', 'all-purpose flour', 'seasoning salt', 'ground pepper', 'vegetable oil', 'bacon grease', 'salt', 'cracked black pepper', 'whole milk']"
63,Fuss-Free-Fried-Chicken-471307,"['chicken pieces', 'oil', 'all-purpose flour', 'ranch dressing']"
64,Crispy-Oven-Fried-Chicken-Thighs-or-Legs-2083684,"['bone in chicken thighs', 'buttermilk', 'hot sauce', 'flour', 'kosher salt', 'freshly ground black pepper', 'ground paprika']"
65,Southern-Fried-Catfish-2361568,"['catfish fillets', 'kosher salt', 'ground black pepper', 'yellow cornmeal', 'all-purpose flour', 'garlic powder', 'cayenne pepper', 'buttermilk', 'vegetable oil', 'lemon wedges']"
66,Crock-Pot-Chicken-and-Dumplings-1046998,"['cream of chicken soup', 'boneless skinless chicken breasts', 'water', 'refrigerated biscuits']"
67,Oven-Fried-Chicken-Leg-Quarters-2030583,"['chicken legs', 'buttermilk', 'hot sauce', 'butter', 'flour', 'paprika', 'salt', 'garlic powder', 'ground black pepper', 'melted butter']"
68,Crockpot-Hoppin_-John-2330307,"['chopped onion', 'chopped bell pepper', 'rotel tomatoes', 'beef broth', 'black-eyed peas', 'sausages', 'cooked rice']"
69,Southern-Fried-Chicken-Batter-1353010,"['beaten eggs', 'milk', 'paprika', 'poultry seasoning', 'garlic salt', 'black pepper', 'all-purpose flour']"
70,Southern-Fried-Chicken-1699083,"['chicken', 'flour', 'milk', 'salt', 'pepper', 'paprika', 'poultry seasoning', 'vegetable oil']"
71,Grannys-Oven-Fried-Chicken-530606,"['plain breadcrumbs', 'grated parmesan cheese', 'parsley flakes', 'garlic salt', 'ground black pepper', 'italian salad dressing', 'boneless skinless chicken breasts']"
72,1_-Buttermilk-Fried-Chicken-2334754,"['chicken', 'buttermilk', 'salt', 'pepper', 'all-purpose flour', 'vegetable oil']"
73,Chicken-Fried-Steak-1629609,"['cube steaks', 'large eggs', 'milk', 'flour', 'salt', 'paprika', 'red pepper', 'black pepper', 'canola oil']"
74,Maple-Fried-Chicken-2344961,"['chicken drumsticks', 'buttermilk', 'Monin', 'salt', 'paprika', 'cayenne pepper', 'all-purpose flour']"
75,Spicy-Southern-Fried-Chicken-485674,"['large eggs', 'water', 'hot sauce', 'baking powder', 'self rising flour', 'ground black pepper', 'salt', 'garlic powder', 'chicken', 'vegetable oil']"
76,Buttermilk-Brined-Fried-Chicken-1353667,"['buttermilk', 'kosher salt', 'sugar', 'chicken pieces', 'all-purpose flour', 'salt', 'black pepper', 'cooking oil']"
77,Crispy-Fried-Catfish-2160449,"['filet', 'buttermilk', 'hot sauce', 'all-purpose flour', 'yellow cornmeal', 'kosher salt', 'old bay seasoning', 'oil']"
78,BEST-Fried-Shrimp-1427226,"['shrimp', 'hot sauce', 'large eggs', 'ground black pepper', 'salt', 'cornmeal', 'self rising flour', 'cayenne pepper', 'peanuts', 'canola', 'oil']"
79,Southern-Fried-Chicken-Allrecipes,"['chicken', 'all-purpose flour', 'salt', 'ground black pepper', 'paprika', 'vegetable oil']"
80,Creamy-Three-Cheese-Stovetop-Macaroni-and-Cheese-1110462,"['elbow macaroni', 'butter', 'all-purpose flour', 'whole milk', 'half & half', 'cheddar cheese', 'colby cheese', 'dijon mustard', 'cream cheese', 'salt', 'pepper']"
81,Carolina-Barbecue-Chicken-1110470,"['water', 'apple cider vinegar', 'worcestershire sauce', 'salt', 'black pepper', 'red pepper flakes', 'chicken breasts']"
82,Classic-Fried-Chicken-2366486,"['buttermilk', 'hot sauce', 'salt', 'chicken', 'flour', 'all-purpose flour', 'ground black pepper', 'vegetable oil']"
83,Georgia-Peanut-Fried-Chicken-980592,"['boneless skinless chicken thighs', 'peanut butter', 'wondra flour', 'kosher salt', 'ground red pepper', 'grapeseed oil']"
84,Shrimp-and-Grits-1623290,"['grit quick', 'salt', 'pepper', 'grated parmesan cheese', 'unsalted butter', 'heavy cream', 'deveined shrimp', 'garlic', 'cayenne pepper', 'lemon', 'fresh parsley']"
85,Buttermilk-Brined-Fried-Chicken-1231848,"['buttermilk', 'kosher salt', 'sugar', 'chicken pieces', 'all-purpose flour', 'salt', 'black pepper', 'cooking oil']"
86,Southern-Smothered-Chicken-1305573,"['fryer chicken', 'flour', 'salt', 'pepper', 'paprika', 'thyme leaves', 'poultry seasoning', 'garlic salt', 'yellow onion', 'oil', 'water']"
87,Southern-Honey-Baked-Ham-1360914,"['spiral cut ham', 'butter', 'brown sugar', 'honey', 'orange juice', 'ground cinnamon', 'ground cloves']"
88,Buttermilk-Fried-Chicken-Simply-Recipes-43147,"['fryer chicken', 'buttermilk', 'onions', 'fresh herbs', 'dried mixed herbs', 'paprika', 'cayenne pepper', 'flour', 'garlic salt', 'onion salt', 'pepper', 'salt', 'grapeseed oil']"
89,Skillet-fried-chicken-348111,"['dark brown sugar', 'worcestershire sauce', 'hot sauce', 'salt', 'pepper', 'chicken thighs', 'chicken drumsticks', 'flour', 'cayenne', 'garlic powder', 'baking powder', 'paprika', 'eggs', 'vegetable oil']"
90,Southern-Black-Eyed-Peas-1965106,"['black-eyed peas', 'smoked turkey', 'yellow onion', 'garlic', 'low sodium chicken broth', 'salt', 'pepper']"
91,Low-Country-Shrimp-and-Grits-1046028,"['grits', 'water', 'chicken stock', 'kosher salt', 'butter', 'shredded sharp cheddar cheese', 'grated parmesan cheese', 'ground black pepper', 'large shrimp', 'olive oil', 'freshly ground pepper', 'salt', 'garlic cloves', 'fresh lemon juice', 'sauce', 'white wine', 'parsley flakes']"
92,Baked-Macaroni-and-Cheese-1083868,"['elbow macaroni', 'butter', 'all-purpose flour', 'milk', 'salt', 'shredded cheese']"
93,Crockpot-Chicken-_-Dumplings-768571,"['boneless skinless chicken breasts', 'butter', 'cream of chicken soup', 'chicken broth', 'onions', 'dried parsley', 'biscuits']"
94,Smokin_-Sweet-Tea-Ribs-Crock-Pot-Dinner-1083905,"['pork ribs', 'spice mix', 'olive oil', 'honey', 'potatoes']"
95,OLD-BAY-Classic-Salmon-Cakes-1005962,"['salmon', 'old bay seasoning', 'mayonnaise', 'tartar sauce']"
96,Crispy-Fried-Chicken-1475539,"['eggs', 'water', 'pepper sauce', 'flour', 'pepper', 'paprika', 'cayenne pepper', 'buttermilk', 'salt', 'garlic powder', 'chicken', 'peanut oil', 'sauce', 'mayonnaise', 'lemon juice', 'vegetable oil', 'chili sauce', 'ketchup', 'onion powder', 'prepared mustard', 'worcestershire sauce', 'hot pepper sauce', 'garlic']"
97,Southern-style-catfish-with-dirty-rice-297559,"['cornmeal', 'salt', 'red bell pepper, sliced', 'catfish fillets', 'buttermilk', 'all-purpose flour', 'vegetable oil', 'knorr cajun side   dirti rice']"
98,Grannies-Buttermilk-Fried-Chicken-1579309,"['chicken tenderloin', 'buttermilk', 'self rising flour', 'peanut oil', 'salt', 'pepper']"
99,Mother_s-Fried-Chicken-2191183,"['self rising flour', 'salt', 'pepper', 'chicken', 'shortening']"
100,Maxs-Restaurant-style-fried-chicken-771766,"['chicken leg quarters', 'garlic', 'ginger', 'salt', 'pepper', 'vegetable oil']"
101,Southern-fried-chicken-349846,"['buttermilk', 'worcestershire sauce', 'hot pepper sauce', 'chicken', 'flour', 'seasoning salt', 'pepper', 'vegetable shortening']"
102,Pulled-Pork-Sliders-with-Carolina-Gold-Barbecue-Sauce-986386,"['boston butt', 'onions', 'salt', 'pepper', 'barbecue sauce']"
103,Southern-KFC-SECRET-Fried-Chicken-Recipe_-1722215,"['chicken', 'buttermilk', 'pepper', 'chili powder', 'parsley', 'paprika', 'large eggs', 'flour', 'salt', 'thyme', 'garlic powder', 'onion powder']"
104,Crock-Pot-Hoppin-John-1205592,"['andouille sausage', 'chicken broth', 'black-eyed peas', 'rice mix', 'salsa']"
105,Baked-Macaroni-and-Cheese-1067316,"['butter', 'vegetable oil', 'elbow macaroni', 'shredded mild cheddar cheese', 'shredded sharp cheddar cheese', 'shredded Monterey Jack cheese', 'half & half', 'large eggs', 'black pepper', 'seasoning salt']"
106,Fried-Chicken-441368,"['sugar', 'kosher salt', 'chicken', 'vegetable oil', 'flour', 'baking powder', 'ground black pepper']"
107,The-Lazy-Southerns-Shrimp-and-Grits-1918725,"['andouille sausage', 'shrimp', 'seasoning salt', 'bacon salt', 'grits', 'boiling water']"
108,Southern-Fried-Chicken_-1226186,"['boneless skinless chicken breasts', 'buttermilk', 'flour', 'salt', 'black pepper', 'rub', 'chicken', 'cajun seasoning', 'oil']"
