num,id,ingredients
111,Easy-Jambalaya-1699618,"['sausage links', 'shrimp', 'chopped onion', 'green pepper', 'chicken broth', 'rice', 'diced tomatoes', 'tomato paste', 'cajun seasoning', 'garlic', 'hot sauce']"
112,Sausauge-Jambalaya-1865490,"['vegetable oil', 'butter', 'sausages', 'onions', 'bell pepper', 'celery', 'garlic', 'paprika', 'garlic powder', 'onion powder', 'cumin', 'cajun seasoning', 'italian seasoning', 'bay leaves', 'tomato paste', 'long-grain rice', 'tomato sauce', 'bouillon']"
113,Cajun-honey-pork-tenderloin-365337,"['salt', 'dried oregano', 'paprika', 'red chile powder', 'ground black pepper', 'pork tenderloin', 'butter', 'honey', 'cajun seasoning', 'water']"
114,Louisiana-Red-Beans-and-Rice-772031,"['Honeysuckle White® Hot Italian Turkey Sausage Links', 'olive oil', 'red beans', 'celery', 'green bell pepper', 'onions', 'garlic', 'bay leaves', 'ground thyme', 'cayenne pepper', 'black pepper', 'salt', 'creole seasoning', 'water', 'instant white rice']"
115,Cajun-Rub-My-Recipes,"['mustard powder', 'ground cumin', 'celery seed', 'black pepper', 'kosher salt', 'brown sugar', 'cayenne pepper']"
116,1-2-3-Jambalaya-514797,"['Johnsonville Andouille Dinner Sausage', 'shrimp', 'creole seasoning', 'olive oil', 'jambalaya rice mix', 'diced tomatoes', 'worcestershire sauce', 'hot pepper sauce', 'parsley']"
117,Cajun-Catfish_-My-Way_-1001581,"['catfish fillets', 'fry mix', 'cajun seasoning', 'red pepper', 'sea salt', 'ground black pepper', 'eggs', 'milk', 'vegetable oil']"
118,Cajun-Whole-Roast-chicken-1557995,"['cooking oil', 'salt', 'white pepper', 'minced garlic', 'granulated onion powder', 'thyme', 'smoked paprika', 'cayenne pepper', 'bouillon powder', 'onions', 'potatoes']"
119,Vegan-Gumbo-2343710,"['soy curls', 'warm water', 'liquid aminos', 'onion powder', 'baking powder', 'olive oil', 'gluten free all purpose flour', 'nutritional yeast flakes', 'onions', 'garlic', 'celery', 'bell pepper', 'green onions', 'vegetable broth', 'diced tomatoes', 'creole seasoning', 'dried thyme', 'parsley flakes', 'dried basil leaves', 'cayenne pepper', 'bay leaf', 'sausages']"
120,Creole-Okra-Gumbo-761202,"['lard', 'chicken', 'cayenne', 'kosher salt', 'tasso', 'thyme', 'bay leaf', 'yellow onion', 'red bell pepper', 'parsley', 'tomatoes', 'chicken stock', 'okra', 'cooked white rice']"
121,Cajun-Chicken-Alfredo-Pasta-2305734,"['boneless skinless chicken breast halves', 'salt', 'garlic powder', 'paprika', 'ground black pepper', 'onion powder', 'cayenne pepper', 'dried oregano', 'dried thyme', 'red pepper flakes', 'butter', 'green pepper', 'red bell pepper', 'mushrooms', 'green onions', 'heavy cream', 'dried basil', 'lemon pepper seasoning', 'pepper', 'linguine']"
122,Cajun-Jambalaya-Pasta-1822373,"['linguine', 'boneless skinless chicken breasts', 'spice mix', 'olive oil', 'yellow bell pepper', 'red onion', 'shrimp', 'garlic cloves', 'ground black pepper', 'diced tomatoes in juice', 'chicken broth', 'butter', 'chopped parsley']"
123,Cajun-Scallops-1709277,"['sea scallops', 'cajun seasoning', 'olive oil', 'butter', 'ground cayenne pepper', 'salt', 'pepper', 'greens']"
124,Shrimp-gumbo-with-andouille-sausage-310629,"['peanut oil', 'flour', 'green pepper', 'onions', 'celery ribs', 'garlic cloves', 'cajun seasoning', 'shellfish', 'worcestershire sauce', 'andouille sausage', 'shrimp', 'salt', 'pepper', 'green onions', 'file powder', 'hot sauce']"
125,Cajun-Garlic-Butter-Shrimp-1049342,"['butter', 'garlic cloves', 'jumbo shrimp', 'dried oregano', 'cayenne pepper', 'celery salt', 'mustard powder', 'shrimp and crab boil seasoning', 'coconut flour', 'extra-virgin olive oil']"
126,Cajun-Chicken-Alfredo-Pasta-1009038,"['boneless skinless chicken breast halves', 'salt', 'garlic powder', 'paprika', 'ground black pepper', 'onion powder', 'cayenne pepper', 'dried oregano', 'dried thyme', 'red pepper flakes', 'butter', 'green pepper', 'red bell pepper', 'mushrooms', 'green onions', 'heavy cream', 'dried basil', 'lemon pepper seasoning', 'pepper', 'linguine']"
127,Slow-Cooker-Chicken-and-Sausage-Gumbo-755354,"['peanut oil', 'boneless skinless chicken thighs', 'salt', 'pepper', 'Gold Medal All Purpose Flour', 'onions', 'celery', 'bell pepper', 'garlic', 'Progresso™ Chicken Broth', 'okra', 'andouille sausage', 'creole seasoning', 'bay leaves', 'cooked rice', 'pepper sauce', 'sliced green onions']"
128,Cajun-Shrimp-and-Quinoa-Casserole-1005615,"['large shrimp', 'tomatoes', 'jalapeno chilies', 'sweet onion', 'garlic', 'tomato paste', 'olive oil', 'cajun seasoning', 'salt', 'pepper', 'cooked quinoa', 'fontina cheese', 'fresh cilantro']"
129,Cajun-Shrimp-and-Sausage-Foil-Packs-1720432,"['gold potatoes', 'shrimp', 'sausages', 'corn', 'scallions', 'minced garlic', 'cajun seasoning']"
130,Easy-Shrimp-Etouffee-1050654,"['shrimp stock', 'shrimp', 'lemon', 'onions', 'celery', 'dried thyme', 'ground black pepper', 'cajun seasoning', 'butter', 'chopped onion', 'chopped celery', 'red bell pepper', 'flour', 'diced tomatoes', 'minced garlic', 'worcestershire sauce', 'hot sauce', 'cooked rice']"
131,Okra-gumbo-with-chickpeas-_-kidney-beans-334833,"['olive oil', 'flour', 'diced onions', 'garlic', 'red pepper', 'cherry tomatoes', 'salt', 'black pepper', 'bay leaves', 'paprika', 'fresh thyme', 'vegetable broth', 'okra', 'kidney beans', 'garbanzo beans', 'fresh lemon juice', 'rice']"
132,Cajun-Seasoned-Vegetarian-Gumbo-974903,"['black beans', 'roasted tomatoes', 'sweet pepper', 'okra', 'cajun seasoning', 'cooked brown rice', 'fresh chives']"
133,Cajun-Chicken-Pasta-565478,"['boneless skinless chicken breasts', 'cajun spice mix', 'fettucine', 'olive oil', 'butter', 'green bell pepper', 'red bell pepper', 'red onion', 'garlic', 'roma tomatoes', 'low sodium chicken broth', 'white wine', 'heavy cream', 'cayenne pepper', 'ground black pepper', 'salt', 'fresh parsley']"
134,Creamy-Creole-Seafood-Fettuccini-2271209,"['fettucine', 'shrimp', 'cajun seasoning', 'butter', 'finely chopped onion', 'garlic powder', 'half & half', 'heavy cream', 'dried basil', 'grated parmesan cheese']"
135,Smoked-Sausage-and-Chicken-Gumbo-962442,"['vegetable oil', 'andouille sausage', 'bone in chicken thighs', 'cajun seasoning', 'gluten', 'green bell pepper', 'celery ribs', 'shallots', 'garlic', 'tomato paste', 'low sodium chicken broth', 'bay leaves', 'smoked paprika', 'cayenne pepper']"
136,Cajun-Fettuccine-2159969,"['ground beef', 'green onions', 'onions', 'green pepper', 'celery ribs', 'garlic cloves', 'butter', 'all-purpose flour', 'Velveeta', 'diced tomatoes and green chilies', 'evaporated milk', 'creole seasoning', 'fettucine', 'grated parmesan cheese']"
137,Chicken-Etouffee-1341285,"['olive oil', 'boneless skinless chicken thighs', 'salt', 'black pepper', 'butter', 'all-purpose flour', 'onions', 'green bell pepper', 'celery', 'garlic', 'beer', 'bay leaves', 'diced tomatoes', 'chicken stock', 'maple syrup', 'cajun seasoning', 'worcestershire sauce', 'Louisiana Hot Sauce', 'rice', 'parsley', 'green onions']"
138,Cajun-Grilled-Chicken-with-Summer-Corn-Salad-2370756,"['chicken breasts', 'cajun seasoning', 'ear of corn', 'red bell pepper', 'orange bell pepper', 'yellow bell pepper', 'avocado', 'scallions', 'diced red onions', 'cilantro', 'lime', 'olive oil', 'pepper', 'salt']"
139,Red-Beans-Creole-1249126,"['red beans', 'water', 'chopped onion', 'sliced mushrooms', 'garlic', 'creole seasoning', 'diced tomatoes', 'quick cooking brown rice', 'sweet pepper', 'hot pepper sauce']"
140,Crock-Pot-Jambalaya-625921,"['boneless skinless chicken breasts', 'andouille sausage', 'diced tomatoes', 'onions', 'green bell pepper', 'celery', 'reduced sodium chicken broth', 'dried oregano', 'creole seasoning', 'hot sauce', 'bay leaves', 'dried thyme', 'peeled shrimp', 'long-grain rice', 'chopped parsley']"
141,New-Orleans-BBQ-Shrimp-2365213,"['butter', 'bread', 'minced garlic', 'fresh lemon juice', 'worcestershire sauce', 'black pepper', 'cajun seasoning', 'hot sauce', 'shrimp', 'asiago', 'french bread', 'fresh thyme leaves']"
142,Sausage-and-Bean-Jambalaya-599639,"['andouille sausage', 'sweet pepper', 'red kidney beans, rinsed and drained', 'fire roasted diced tomatoes', 'chopped celery']"
143,Poor-man_s-gumbo-347044,"['bacon', 'celery', 'onions', 'diced tomatoes', 'tuna packed in water', 'tomato paste', 'jalapeno chilies', 'file powder', 'rice']"
144,Shrimp-and-Sausage-Gumbo-2344923,"['shrimp', 'salt', 'pepper', 'dried thyme', 'garlic cloves', 'minced garlic', 'olive oil', 'sweet onion', 'bell pepper', 'celery', 'flour', 'ketchup', 'paprika', 'cayenne', 'fresh tomatoes', 'andouille sausage', 'chicken broth', 'beer', 'frozen okra', 'cooked rice']"
145,Alfredo-Pasta-with-Cajun-Spiced-Chicken-1084020,"['fettucine', 'butter', 'garlic', 'cream cheese', 'milk', 'grated parmesan cheese', 'salt', 'pepper', 'chicken tenderloin', 'cajun seasoning']"
146,Chicken-_-Andouille-Jambalaya-1234540,"['boneless skinless chicken thighs', 'andouille sausage', 'celery ribs', 'yellow onion', 'green bell pepper', 'garlic cloves', 'bay leaf', 'cajun seasoning', 'crushed tomatoes', 'water', 'long grain white rice', 'olive oil']"
147,Jambalaya-762245,"['jambalaya mix', 'water', 'diced tomatoes', 'tomato sauce', 'smoked sausage', 'boneless chicken breast', 'oil', 'long-grain rice', 'dried minced onion', 'parsley flakes', 'beef bouillon granules', 'dried thyme leaves', 'garlic powder', 'cayenne pepper', 'salt']"
148,Pork-and-Sausage-Jambalaya-I-Adore-Food_-200682,"['ground pork', 'chorizo sausage', 'creole seasoning', 'olive oil', 'chopped onion', 'red bell pepper', 'celery ribs', 'tomatoes', 'bay leaves', 'worcestershire sauce', 'hot sauce', 'brown rice', 'chicken stock']"
149,Slow-Cooker-Jambalaya-2009076,"['andouille sausage', 'skinless chicken breasts', 'shrimp', 'crushed tomatoes', 'low sodium chicken broth', 'white rice', 'garlic', 'bell pepper', 'jalapeno chilies', 'yellow onion', 'cajun seasoning', 'kosher salt', 'freshly ground pepper']"
150,Creole-Okra-1577175,"['boneless chicken', 'canola oil', 'jalapeno chilies', 'garlic', 'bay leaf', 'onions', 'smoked paprika', 'fresh thyme', 'bell pepper', 'corn', 'tomatoes', 'okra', 'cayenne pepper', 'sliced green onions', 'chicken broth', 'fresh parsley', 'salt', 'cooked rice']"
151,Cajun-Blackening-Dry-Rub-My-Recipes,"['paprika', 'kosher salt', 'ground cumin', 'dried thyme', 'ground black pepper', 'garlic powder', 'ground red pepper']"
152,Red-beans-_-rice-316833,"['jasmine rice', 'smoked sausage', 'onions', 'celery', 'chili beans', 'diced tomatoes', 'cajun seasoning']"
153,Tyson-Creole-Cornish-Hens-with-Rice-Dressing-1804870,"['cornish hens', 'butter', 'extra-virgin olive oil', 'creole seasoning', 'garlic powder', 'onion powder', 'black pepper', 'paprika', 'ground chicken', 'chicken gizzards', 'juice', 'bell pepper', 'white onion', 'red onion', 'celery', 'garlic', 'parsley', 'green onions', 'cayenne pepper', 'long-grain rice', 'chicken broth', 'chili powder']"
154,3-Ingredients-Sweet-and-Spicy-Cajun-Chicken-2343333,"['boneless skinless chicken breasts', 'brown sugar', 'cajun seasoning']"
155,Creole-Court-bouillon-2319090,"['fillet red snapper', 'shrimp', 'creole seasoning', 'unsalted butter', 'white onion', 'green bell pepper', 'chopped celery', 'garlic', 'all-purpose flour', 'seafood stock', 'worcestershire sauce', 'diced tomatoes', 'salt', 'ground black pepper', 'cayenne pepper', 'cooked rice', 'green onions']"
156,Shrimp-and-Sausage-Jambalaya-762334,"['butter', 'onions', 'smoked sausage', 'carrots', 'celery', 'garlic', 'thyme', 'italian seasoning', 'smoked paprika', 'salt', 'pepper', 'bell pepper', 'diced tomatoes in juice', 'tomato paste', 'basmati', 'chicken stock', 'hot sauce', 'shrimp']"
157,Gumbo-With-Chicken-and-Smoked-Sausage-2215774,"['vegetable oil', 'all-purpose flour', 'smoked sausage', 'onions', 'green bell pepper', 'red bell pepper', 'chopped celery', 'butter', 'diced tomatoes', 'black pepper', 'crushed red pepper', 'garlic', 'creole seasoning', 'chili powder', 'thyme', 'chicken broth', 'frozen okra', 'cooked chicken', 'salt']"
158,New-Orleans_-Style-White-Beans-1455641,"['Great Northern Beans', 'onions', 'celery', 'green pepper', 'garlic', 'bay leaves', 'dried thyme', 'dried oregano', 'white pepper', 'soy sauce', 'salt', 'Tabasco Pepper Sauce']"
159,Shrimp-Creole-1008519,"['oil', 'onions', 'celery', 'bell pepper', 'salt', 'garlic', 'thyme', 'tomato paste', 'dry white wine', 'diced tomatoes', 'shrimp stock', 'creole seasoning', 'bay leaves', 'hot sauce', 'worcestershire sauce', 'shrimp', 'cayenne', 'pepper', 'green onions']"
160,Oxtail-Gumbo-747347,"['canola oil', 'oxtails', 'kosher salt', 'ground black pepper', 'pork sausages', 'flour', 'creole seasoning', 'crushed red pepper flakes', 'scallions', 'garlic', 'celery', 'yellow onion', 'turkey neck', 'chicken stock', 'cooked white rice']"
161,Cajun-Beef-Skillet-Supper-932032,"['grassfed beef', 'creole seasoning', 'yellow onion', 'celery', 'fresh parsley', 'brown rice', 'low sodium vegetable broth', 'jalapeno chilies', 'red bell pepper', 'kidney beans']"
162,Cajun-Scallops-2373815,"['sea scallops', 'cajun seasoning', 'olive oil', 'butter', 'ground cayenne pepper', 'salt', 'pepper', 'greens']"
163,Cajun-Catfish-Supreme-Allrecipes,"['catfish fillets', 'seasoning', 'mayonnaise', 'butter', 'fresh mushrooms', 'fresh parsley', 'sliced green onions', 'peeled shrimp', 'cream of shrimp soup']"
164,Cajun-Tilapia-with-Broccoli-and-Brown-Rice-1554744,"['low sodium vegetable broth', 'onions', 'red bell pepper', 'cajun seasoning', 'brown rice', 'broccoli florets', 'tilapia fillets', 'lime']"
165,Mamas-Seafood-Gumbo-1455327,"['unsalted butter', 'all-purpose flour', 'onions', 'green bell pepper', 'water', 'tomato paste', 'large shrimp', 'lump crab meat', 'hot sauce', 'file powder']"
166,Cajun-Chicken-Tetrazzini-2344686,"['chicken', 'andouille sausage', 'vermicelli', 'chicken broth', 'cream of chicken soup', 'cream of mushroom soup', 'cajun seasoning', 'grated parmesan cheese']"
167,Cajun-Chicken-Lasagna-979844,"['lasagna noodles', 'andouille sausage', 'boneless skinless chicken breasts', 'cajun seasoning', 'bell pepper', 'onions', 'celery', 'garlic cloves', 'Alfredo sauce', 'shredded mozzarella cheese']"
168,Red-Beans-and-Rice-with-Chicken-1049651,"['boneless skinless chicken breasts', 'salt', 'ground black pepper', 'olive oil', 'sweet pepper', 'chopped onion', 'garlic', 'red beans', 'cooked brown rice', 'reduced sodium chicken broth', 'ground cumin', 'cayenne pepper', 'lime wedges']"
169,Sausage-and-Creamy-Cajun-Orzo-Skillet-1583630,"['oil', 'smoked sausage', 'diced onions', 'sweet mini bells', 'garlic cloves', 'chili powder', 'chicken stock', 'orzo', 'heavy cream', 'scallions']"
170,Cajun-Dirty-Rice-2012895,"['ground beef', 'pork sausages', 'onions', 'green bell pepper', 'celery ribs', 'cajun seasoning', 'rice', 'chicken broth', 'diced tomatoes']"
171,Blackened-Chicken-Po-Boy-1008628,"['chicken breasts', 'french rolls', 'cajun seasoning', 'butter', 'shredded lettuce', 'tomatoes', 'creole mustard', 'mayonnaise', 'brown mustard', 'worcestershire sauce', 'black pepper', 'hot sauce']"
172,Sausage-and-Mushroom-Etouffee-1034919,"['unbleached all-purpose flour', 'chicken', 'onions', 'celery', 'green bell pepper', 'mushrooms', 'garlic', 'soy sauce', 'dried thyme', 'smoked paprika', 'cayenne pepper', 'ground black pepper', 'ground white pepper', 'dried basil', 'sausages', 'green onions']"
173,Spicy-Cajun-Shrimp-1804118,"['olive oil', 'creole seasoning', 'fresh lemon juice', 'fresh basil', 'honey', 'soy sauce', 'cayenne', 'shrimp']"
174,Shrimp-and-Grits-with-Creole-Cream-Sauce-1186257,"['water', 'quickcooking grits', 'shredded Monterey Jack cheese', 'deveined shrimp', 'dried oregano', 'dried thyme', 'butter', 'flour', 'skim milk', 'tomato juice', 'cayenne pepper', 'olive oil', 'green bell pepper', 'onions']"
175,BBQ-Cajun-Foil-Packets-1601913,"['corn-on-the-cob', 'potatoes', 'shrimp', 'smoked sausage', 'melted butter', 'chicken broth', 'creole seasoning', 'salt', 'pepper']"
176,3-Ingredients-Sweet-and-Spicy-Cajun-Chicken-2343316,"['boneless skinless chicken breasts', 'brown sugar', 'cajun seasoning']"
177,Cajun-Shrimp-Boil-968662,"['old bay seasoning', 'yellow onion', 'garlic', 'lemon', 'red potato', 'ear of corn', 'smoked pork', 'large shrimp']"
178,Slow-Cooker-Chicken-and-Sausage-Creole-2349131,"['boneless skinless chicken thighs', 'andouille chicken sausage', 'onions', 'carrots', 'green bell pepper', 'red bell pepper', 'garlic', 'low sodium chicken broth', 'diced tomatoes', 'tomato paste', 'tomato sauce', 'creole seasoning', 'cayenne pepper', 'scallions', 'cooked brown rice']"
179,Cajun-Andouille-Shrimp-Skillet-_Fresh-Flavors-Sept-_14_-1418608,"['andouille sausage', 'shallots', 'Candoni Pinot Grigio', 'shrimp', 'diced tomatoes', 'paprika']"
180,Red-beans-and-rice-with-ham-365113,"['rice', 'oil', 'onions', 'garlic', 'green pepper', 'diced ham', 'chicken broth', 'diced tomatoes', 'kidney beans', 'hot sauce']"
181,Cajun-Shrimp-Skillet-1094486,"['medium shrimp', 'celery', 'yellow onion', 'bell pepper', 'garlic', 'jalapeno chilies', 'cajun seasoning', 'chili powder', 'cayenne', 'garlic powder', 'onion powder', 'paprika', 'plum tomatoes', 'scallions', 'cooked rice']"
182,Cajun-Shrimp-_-Sausage-Pasta-1046219,"['fettucine', 'olive oil', 'large shrimp', 'essence seasoning', 'turkey sausage', 'green pepper', 'diced yellow onion', 'minced garlic', 'chicken stock', 'dried thyme', 'dried basil', 'heavy cream', 'grated parmesan cheese', 'paprika', 'salt', 'garlic powder', 'black pepper', 'onion powder', 'cayenne pepper', 'dried oregano']"
183,Beefy-Louisiana-Rice-w_-BBQ-Chicken-1036779,"['bbq sauce', 'barbecue sauce', 'sauce', 'black pepper', 'red pepper', 'cajun seasoning', 'paprika', 'worcestershire sauce', 'red wine', 'sugar', 'garlic salt']"
184,Creole-Court-bouillon-1852249,"['fillet red snapper', 'shrimp', 'creole seasoning', 'unsalted butter', 'white onion', 'green bell pepper', 'chopped celery', 'garlic', 'flour', 'seafood stock', 'worcestershire sauce', 'diced tomatoes', 'salt', 'ground black pepper', 'cayenne pepper', 'cooked rice', 'green onions']"
185,Cajun-Barbecue-Shrimp-1511282,"['salted butter', 'vegetable oil', 'minced garlic', 'bay leaves', 'dried rosemary leaves', 'dried basil', 'oregano', 'salt', 'cayenne', 'paprika', 'freshly ground black pepper', 'fresh lemon juice', 'shrimp']"
186,Gumbo-1378291,"['coconut oil', 'frozen okra', 'chicken pieces', 'flour', 'salt', 'freshly ground black pepper', 'butter', 'onions', 'celery ribs', 'green bell pepper', 'red bell pepper', 'garlic cloves', 'cayenne pepper', 'dried basil', 'fresh basil', 'chopped fresh thyme', 'dried oregano', 'chicken broth', 'andouille sausage', 'fresh tomatoes', 'bay leaves', 'worcestershire sauce', 'hot sauce', 'file powder']"
187,Cajun-Tortellini-Alfredo-1549616,"['coconut oil', 'onions', 'Hillshire Farm Beef Smoked Sausage', 'garlic', 'cajun seasoning', 'heavy cream', 'parmesan cheese', 'cheese tortellini', 'green onions']"
188,Shrimp-Po_-Boys-1090603,"['large shrimp', 'cream cheese', 'fat free milk', 'chopped celery', 'sweet pepper', 'green onions', 'cajun seasoning', 'canola oil', 'french bread', 'romaine lettuce', 'fresh parsley']"
189,Easy-Chicken-and-Sausage-Jambalaya-632418,"['rice', 'broccoli', 'polish sausage', 'cooked chicken breasts', 'stewed tomatoes', 'Italian herbs', 'fresh parsley']"
190,Cajun-spiced-Chicken-_-Potato-One-Pot-2294289,"['potatoes', 'olive oil', 'chicken thighs', 'chorizo', 'onions', 'red pepper', 'garlic cloves', 'cajun seasoning', 'chopped tomatoes', 'chicken stock']"
191,Cajun-Turkey-Pot-Pie-Simply-Recipes-200863,"['peanut oil', 'celery ribs', 'white onion', 'green pepper', 'jalapeno chilies', 'garlic cloves', 'turkey meat', 'cajun seasoning', 'salt', 'all-purpose flour', 'turkey stock', 'dark beer', 'diced tomatoes', 'unsalted butter', 'ice water', 'egg yolks', 'cream']"
192,Cajun-Chicken-Pasta-in-Sun-Dried-Tomato-Alfredo-Sauce-1619753,"['noodles', 'olive oil', 'boneless skinless chicken breasts', 'cajun seasoning', 'salt', 'pepper', 'cayenne pepper', 'red bell pepper', 'orange bell pepper', 'red onion', 'oil', 'sun-dried tomatoes', 'garlic cloves', 'all-purpose flour', 'low sodium chicken broth', 'milk', 'corn starch', 'tomato paste', 'low-fat cream cheese', 'freshly grated parmesan', 'lime juice', 'fresh parsley']"
193,Creamy-Cajun-Chicken-Pasta-2334541,"['boneless skinless chicken breast halves', 'linguine', 'cajun seasoning', 'butter', 'green onions', 'heavy whipping cream', 'sun-dried tomatoes', 'salt', 'dried basil', 'ground black pepper', 'garlic powder', 'grated parmesan cheese']"
194,New-Orleans-School-of-Cooking-gumbo-1010264,"['oil', 'chopped garlic', 'chicken', 'stock', 'andouille sausage', 'green onions', 'flour', 'cooked rice', 'seasoning', 'onions', 'chopped celery', 'green pepper']"
195,Low-carb-Jambalaya-2246478,"['bacon grease', 'butter', 'italian spicy sausage', 'sweet onion', 'rice', 'garlic', 'chopped celery', 'yellow bell pepper', 'creole seasoning', 'medium shrimp', 'tomato purée', 'salt', 'ground black pepper', 'chives']"
196,Easy-Chicken-Jambalaya-1502839,"['andouille sausage', 'chicken breasts', 'onions', 'celery ribs', 'green bell pepper', 'crushed tomatoes', 'long-grain rice', 'bay leaves', 'vegetable oil', 'garlic', 'worcestershire sauce', 'chicken stock', 'cayenne pepper', 'garlic powder', 'paprika', 'black pepper', 'onion powder', 'dried thyme', 'dried oregano']"
197,Blackened-Pork-Chops-471470,"['boneless pork chops', 'salt', 'garlic powder', 'ground black pepper', 'onion powder', 'ground cumin', 'cayenne pepper', 'paprika', 'butter', 'vegetable oil']"
198,Cajun-Shrimp-Stew-1042610,"['vegetable oil', 'all-purpose flour', 'finely chopped onion', 'minced garlic', 'shrimp stock', 'bay leaves', 'ground black pepper', 'cayenne', 'fresh thyme leaves', 'kosher salt', 'baking potatoes', 'medium shrimp', 'green onions', 'fresh parsley leaves', 'long grain white rice']"
199,EASY-Dirty-Rice-in-the-Slow-Cooker_-992006,"['italian sausage', 'water', 'brown rice', 'onions', 'green bell pepper', 'celery', 'red pepper', 'garlic', 'salt', 'pepper']"
200,Cajun-Broiled-Shrimp-1462533,"['shrimp', 'cajun seasoning', 'olive oil', 'lemon']"
201,Creole-Style-Gumbo-1007380,"['chicken thighs', 'smoked sausage', 'shrimp', 'black pepper', 'kosher salt', 'coconut oil', 'onions', 'garlic', 'green bell pepper', 'celery', 'worcestershire sauce', 'flat leaf parsley', 'beef broth', 'fresh tomatoes', 'okra', 'green onions', 'parsley']"
202,Slow-Cooker-Jambalaya-1454710,"['boneless skinless chicken thighs', 'smoked sausage', 'diced tomatoes', 'yellow onion', 'green bell pepper', 'celery', 'garlic', 'worcestershire sauce', 'dried oregano', 'bay leaves', 'paprika', 'dried thyme leaves', 'cayenne pepper', 'deveined shrimp', 'Louisiana Hot Sauce', 'sliced green onions']"
203,Pasta-Jambalaya-1199824,"['sauce', 'smoked sausage', 'shrimp', 'boneless skinless chicken breasts', 'frozen peas', 'corkscrew pasta', 'extra-virgin olive oil']"
204,Cajun-Chicken-Pasta-Skillet-1683483,"['boneless skinless chicken thighs', 'salt', 'pepper', 'cajun seasoning', 'olive oil', 'red bell pepper', 'onions', 'garlic', 'chicken broth', 'noodles', 'heavy cream', 'monterey jack', 'parsley']"
205,Andouille-Sausage-Jambalaya-with-Shrimp-2349549,"['andouille sausage', 'canola oil', 'onions', 'celery', 'bell pepper', 'garlic cloves', 'creole seasoning', 'dried thyme', 'fire roasted diced tomatoes', 'chicken broth', 'rice', 'shrimp', 'fresh parsley', 'sliced green onions', 'hot sauce']"
206,Creole-Roasted-Chicken-Breasts-1803496,"['chicken breasts', 'creole seasoning', 'olive oil', 'fresh herbs']"
207,Cajun-Zucchini-Noodle-Pasta-_Vegan_-Paleo_-977199,"['zucchini', 'coconut oil', 'red onion', 'red bell pepper', 'green bell pepper', 'sliced mushrooms', 'tomatoes', 'cajun seasoning', 'salt', 'pepper']"
208,Cajun-Baked-Shrimp-1970547,"['peeled shrimp', 'butter', 'cajun seasoning', 'garlic paste', 'clove', 'lemon', 'salt']"
209,Creole-Vegan-Jambalaya-1765810,"['medium grain brown rice', 'vegetable broth', 'diced tomatoes and green chilies', 'bay leaves', 'sea salt', 'extra-virgin olive oil', 'crimini mushrooms', 'green bell pepper', 'white onion', 'creole seasoning', 'vegan Worcestershire sauce', 'red kidney beans']"
210,Slow-Cooker-Jambalaya-1264571,"['boneless skinless chicken breast halves', 'smoked turkey sausage', 'diced tomatoes in juice', 'onion flakes', 'chicken broth', 'dried oregano', 'dried parsley', 'minced garlic', 'cajun seasoning', 'cayenne pepper', 'dried thyme', 'white rice']"
211,Cajun-Chicken-and-Rice-Skillet-1048166,"['chicken breasts', 'red bell pepper', 'diced onions', 'celery', 'oil', 'butter', 'rice', 'chicken stock', 'cayenne pepper', 'salt', 'pepper', 'paprika', 'dry mustard', 'cumin', 'coriander', 'garlic powder', 'thyme', 'oregano', 'fresh parsley']"
212,Jambalaya-My-Recipes_2,"['vegetable oil', 'boneless skinless chicken breasts', 'boneless skinless chicken thighs', 'salt', 'ground black pepper', 'smoked turkey sausage', 'chopped onion', 'chopped green bell pepper', 'chopped celery', 'garlic cloves', 'long grain white rice', 'fat free less sodium chicken broth', 'paprika', 'dried thyme', 'ground red pepper', 'diced tomatoes', 'large shrimp', 'sliced green onions']"
213,Shrimp-Creole-1769570,"['butter', 'onions', 'green pepper', 'celery', 'cayenne pepper', 'garlic', 'salt', 'pepper', 'diced tomatoes', 'tomato sauce', 'worcestershire sauce', 'Tabasco Pepper Sauce', 'cooked shrimp']"
214,Jambalaya-1084254,"['oil', 'cooked chicken', 'sausages', 'onions', 'chopped celery', 'green pepper', 'chopped garlic', 'long-grain rice', 'stock', 'cajun seasoning']"
215,Crock-Pot-Red-Beans-and-Rice-1900885,"['red kidney beans', 'andouille sausage', 'garlic cloves', 'celery ribs', 'white onion', 'bell pepper', 'creole seasoning', 'hot sauce', 'dried thyme', 'bay leaves', 'chicken stock', 'kosher salt', 'cracked black pepper', 'brown rice', 'sliced green onions']"
216,Easy-Cajun-Chicken-_Low-Carb-_-Gluten-Free_-483097,"['chicken parts', 'olive oil', 'cajun seasoning', 'ranch dressing', 'kosher salt', 'garlic powder', 'black pepper', 'onion powder', 'cayenne pepper', 'dried oregano', 'dried thyme']"
217,Healthy-Creole-Style-Cauliflower-Jambalaya-2117046,"['coconut oil', 'yellow onion', 'green bell pepper', 'celery ribs', 'garlic', 'chilies', 'tomatoes', 'paprika', 'garlic powder', 'cayenne pepper', 'dried oregano', 'cauliflower', 'fine sea salt', 'tomato paste', 'tamari soy sauce', 'beans']"
218,Shrimp-and-andouille-stew-348057,"['extra-virgin olive oil', 'andouille sausage', 'onions', 'salt', 'pepper', 'garlic', 'crushed tomatoes', 'okra', 'chicken broth', 'large shrimp', 'flat leaf parsley']"
