num,id,ingredients
111,Layered-Chicken-Enchilada-Pie-2326308,"['nonfat greek yogurt', 'skim milk', 'cumin', 'chopped green chilies', 'spinach', 'cooked chicken', 'flour tortillas', 'Great Northern Beans', 'low-fat cheese', 'green onions']"
112,5-Ingredient-Southwestern-Enchiladas-1219042,"['corn tortillas', 'organic chicken', 'salsa verde', 'sour cream', 'cheddar cheese', 'black beans']"
113,White-Bean-Chicken-Chili-_Slow-Cooker_-1021585,"['cooked chicken', 'white beans', 'green chile', 'salsa', 'chicken broth', 'cumin', 'monterey jack']"
114,Slowcooker-Tex-Mex-Enchilada-Chowder-2103799,"['black beans', 'diced tomatoes', 'frozen corn', 'chopped onion', 'bell pepper', 'enchilada sauce', 'vegetable broth', 'sour cream', 'monterey jack', 'tortillas', 'cilantro']"
115,One-Tray-Southwestern-Veggie-Bake-2033073,"['sweet potatoes', 'red pepper', 'onions', 'olive oil', 'ground cumin', 'oregano', 'smoked paprika', 'kosher salt', 'ground pepper', 'black beans', 'frozen corn', 'fresh oregano leaves']"
116,Southwest-Skillet-Chili-Mac-1206292,"['olive oil', 'red onion', 'green pepper', 'garlic cloves', 'beef', 'chili powder', 'cumin', 'cayenne pepper', 'salt', 'pepper', 'liquid', 'tomato paste', 'water', 'corn', 'black beans', 'macaroni', 'cheddar cheese']"
117,Turkey-White-Chili-Simply-Recipes-42616,"['white beans', 'turkey stock', 'garlic', 'onions', 'olive oil', 'jalapeno chilies', 'ground cumin', 'dried oregano', 'ground cloves', 'cayenne pepper', 'chopped green chilies', 'cooked turkey', 'salt', 'grated Monterey Jack cheese', 'chopped cilantro', 'green onions', 'avocado', 'chopped tomatoes', 'corn tortilla chips', 'flour tortillas']"
118,Chipotle-Quinoa-Sweet-Potato-Tacos-with-Roasted-Cranberry-Pomegranate-Salsa-2219002,"['olive oil', 'sweet onion', 'garlic', 'sweet potatoes', 'salt', 'pepper', 'cooked quinoa', 'diced tomatoes', 'chili powder', 'chipotle chile', 'chipotles in adobo', 'smoked paprika', 'cumin', 'brown sugar', 'cayenne', 'black beans', 'lime juice', 'cilantro', 'corn tortillas', 'avocado', 'shredded sharp cheddar cheese', 'cotija cheese', 'fresh cranberries', 'lime zest', 'jalapeno chilies', 'pomegranate']"
119,One-Pot-Cilantro-Lime-Rice-_with-Black-Beans_-1213823,"['olive oil', 'red onion', 'jalapeno chilies', 'garlic', 'ground cumin', 'rice', 'chicken broth', 'black beans', 'green chilies', 'pepper', 'salt', 'butter', 'cilantro', 'lime juice']"
120,Slow-Cooker-Steak-Fajitas-1701723,"['flour', 'chili powder', 'paprika', 'cayenne pepper', 'ground cumin', 'top sirloin steak', 'yellow onion', 'red bell pepper', 'green bell pepper', 'worcestershire sauce', 'water', 'garlic', 'lime', 'sour cream', 'avocado slices', 'tortillas', 'shredded cheddar cheese', 'salsa']"
121,Chicken-Tostadas-1246160,"['flour tortillas', 'cooking spray', 'olive oil', 'corn', 'boneless skinless chicken breasts', 'chili powder', 'cumin', 'cayenne', 'black beans', 'lettuce', 'medium tomatoes', 'shredded cheddar cheese', 'sour cream']"
122,Chili-Stuffed-Spaghetti-Squash-1948216,"['spaghetti squash', 'chili', 'shredded lettuce', 'diced tomatoes', 'avocado', 'taco toppings']"
123,Baked-Chicken-Taquitos-1602874,"['chicken cook pre', 'cumin', 'garlic powder', 'chili powder', 'pepper', 'Mexican style cheese', 'corn tortillas', 'oil', 'shredded lettuce', 'diced tomatoes', 'salsa', 'guacamole', 'crema']"
124,Southwestern-Quichiladas-2060420,"['sausages', 'rotel tomatoes', 'shredded cheddar cheese', 'eggs', 'half & half', 'Tipo 0 flour']"
125,Simple-Chili-Dog-Casserole-982652,"['chili', 'hot dogs', 'flour tortillas', 'shredded cheddar cheese']"
126,Southwestern-Taco-Skillet-2323831,"['olive oil', 'small yellow onion', 'fat free ground turkey breast', 'salt', 'ground pepper', 'sweet corn', 'diced tomatoes', 'quick cooking brown rice', 'low sodium vegetable broth', 'chili powder', 'ground cumin', 'black beans', 'cheese']"
127,Santa-Fe-Baked-Chicken-1551644,"['boneless skinless chicken breasts', 'salt', 'pepper', 'taco seasoning', 'black beans', 'corn kernels', 'salsa', 'chopped cilantro', 'Mexican style cheese', 'green chile', 'sour cream']"
128,Chicken-Enchiladas-2362479,"['enchilada sauce', 'Crisco Pure Vegetable Oil', 'all-purpose flour', 'chili powder', 'ground cumin', 'chicken broth', 'tomato sauce', 'salt', 'garlic powder', 'cooked chicken', 'sliced green onions', 'shredded cheddar cheese', 'monterey jack', 'sour cream', 'diced green chilies', 'chopped fresh cilantro', 'freshly ground black pepper', 'corn tortillas', 'cooking spray', 'chopped cilantro']"
129,Hearty-vegetable-quinoa-chili-335046,"['quinoa', 'extra-virgin olive oil', 'onions', 'celery', 'carrots', 'sweet pepper', 'zucchini', 'garlic', 'kosher salt', 'chicken broth', 'diced tomatoes', 'white beans', 'ground cumin', 'chili powder', 'hot sauce', 'fresh lime juice', 'pepper', 'garlic salt', 'cilantro leaves']"
130,Free-FormEnchiladaVerde-1315711,"['salsa verde', 'corn tortillas', 'butternut squash', 'black beans', 'monterey jack', 'jalapeno chilies', 'chopped cilantro', 'sour cream']"
131,Carey_s-Authentic-Chile-Relleno_s-2227956,"['pepper', 'sauce', 'pepper jack', 'sharp cheddar cheese', 'Anaheim chile', 'flour', 'eggs', 'canola oil', 'onions', 'garlic', 'canned tomatoes', 'vegetable oil', 'chicken broth', 'black pepper', 'Mexican oregano', 'ground cumin', 'fresh cilantro']"
132,Green-Chile-Meatloaf-2215732,"['lean ground beef', 'ground pork', 'bread crumbs', 'finely chopped onion', 'large eggs', 'salt', 'pepper', 'chili powder', 'chopped cilantro', 'chili', 'mild green chiles', 'pepper jack']"
133,Chicken-Black-Bean-Skillet-Dip-1075095,"['olive oil', 'black beans', 'sour cream', 'garlic', 'lime', 'ground cumin', 'cayenne pepper', 'salt', 'cooked chicken', 'sweet corn', 'cilantro', 'cheese', 'salsa']"
134,Southwestern-Chicken-Bread-Boats-2313601,"['french bread', 'Equal Sweetener', 'cooking spray', 'olive oil', 'yellow onion', 'garlic cloves', 'diced tomatoes', 'chili powder', 'ground cumin', 'paprika', 'salt', 'ground pepper', 'chicken meat', 'corn kernels', 'black beans', 'Mexican cheese blend', 'chopped parsley', 'light sour cream']"
135,One-Pan-Southwest-Chicken-and-Rice-2357150,"['chicken breasts', 'rice', 'olive oil', 'chili powder', 'ground cumin', 'garlic powder', 'salt', 'poblano peppers', 'chopped onion', 'corn', 'garlic cloves', 'black beans', 'diced tomatoes', 'red enchilada sauce', 'chicken stock', 'pepper']"
136,Recipe-for-Slow-Cooker-Chicken-Burrito-Bowls-with-Avocado-Cream-Sauce-2330906,"['ground cumin', 'rice', 'black beans', 'tomatoes', 'salsa', 'cheese', 'snack chips', 'cream sauce']"
137,Quick-and-Easy-Tex-Mex-Beef-and-Rice-Bake-2216575,"['rice', 'ground chuck', 'onions', 'bell pepper', 'black beans', 'tomato sauce', 'sweet corn', 'salt', 'black pepper', 'chili powder', 'garlic powder', 'ground cumin', 'cilantro', 'cheddar cheese', 'chopped cilantro']"
138,Totchos-Supreme-Burgers_-2201467,"['lean ground beef', 'chorizo', 'ground beef', 'red pepper', 'chili powder', 'smoked paprika', 'pepper', 'cheddar cheese', 'burger buns', 'cooked bacon', 'frozen tater tots', 'sharp cheddar cheese', 'guacamole', 'green onions', 'fresh cilantro', 'salsa', 'greek yogurt', 'coconut milk', 'chipotle chile', 'lime juice', 'salt']"
139,Southwest-Chicken-Rolls-960625,"['chicken', 'corn', 'black beans', 'diced tomatoes', 'yellow onion', 'spinach', 'red pepper', 'cumin', 'chili powder', 'salt', 'cayenne pepper', 'egg roll wrappers']"
140,5-Crockpot-Freezer-Recipes-with-Shopping-List-2180375,"['chicken', 'Italian sausage links', 'ground beef', 'onions', 'green pepper', 'chicken stock', 'onion powder', 'chili powder', 'cumin', 'garlic powder', 'oregano', 'basil', 'thyme', 'hot sauce', 'fajita seasoning mix', 'white wine', 'tomatoes', 'black beans', 'butter', 'fresh butter beans', 'corn', 'diced tomatoes', 'potatoes', 'brown sugar', 'worcestershire sauce', 'ketchup', 'bbq sauce', 'celery', 'salsa', 'olive oil', 'green chile', 'herbes de provence', 'garlic', 'hot dog rolls', 'cornbread mix', 'flour tortillas', 'pasta']"
141,Bell-Pepper-Chili-Bowls-1871231,"['ground beef', 'chili', 'sauce', 'bell pepper', 'kidney beans', 'diced tomatoes', 'shredded sharp cheddar cheese']"
142,Southwestern-Skillet-Mac-1063577,"['macaroni', 'chorizo', 'juice', 'black beans', 'corn']"
143,Mexican-Lasagna-with-Fire-Roasted-Tomato-Sauce-1367152,"['olive oil', 'onions', 'lean ground beef', 'salt', 'black pepper', 'ground cumin', 'ground coriander', 'chili powder', 'dried oregano', 'garlic', 'diced green chilies', 'tomato paste', 'roasted tomatoes', 'chopped cilantro', 'lasagna noodles', 'black beans', 'corn kernels', 'Mexican cheese blend', 'green onions']"
144,Quick-chicken-enchilada-soup-350936,"['corn', 'black beans', 'diced tomatoes', 'chicken', 'enchilada sauce', ""Campbell's Condensed Cream of Mushroom Soup"", 'milk', 'tortilla chips', 'shredded cheese']"
145,Vegan-Friendly-Black-Bean-Fajitas-1722387,"['black beans', 'sweet pepper', 'onions', 'zucchini', 'cilantro', 'cumin', 'chili powder', 'garlic cloves', 'canola oil', 'kosher salt', 'pepper', 'tortillas']"
146,Southwestern-Burrito-Bowl-Bake-1724493,"['olive oil', 'onions', 'bell pepper', 'jalapeno chilies', 'garlic', 'corn', 'black beans', 'chicken broth', 'cooked rice', 'cayenne pepper', 'chili powder', 'cumin', 'garlic powder', 'cheese', 'diced tomatoes', 'chopped cilantro', 'sliced green onions', 'avocado']"
147,Southwestern-Pulled-Pork-Sandwiches-with-Adobo-Sauce-1583693,"['pulled pork', 'adobo sauce', 'red cabbage', 'avocado', 'lime']"
148,Vegetarian-Chimichangas-1635415,"['onions', 'garlic cloves', 'olive oil', 'ground cumin', 'button mushrooms', 'kosher salt', 'diced green chilies', 'vegetarian refried beans', 'black beans', 'diced tomatoes', 'chopped cilantro', 'cooked brown rice', 'salsa', 'cheddar cheese', 'avocado', 'tortillas']"
149,Southwestern-Stuffed-Zucchini-Boats-1617168,"['extra-virgin olive oil', 'red onion', 'green chilies', 'cumin', 'chili powder', 'fresh corn', 'black beans', 'plum tomatoes', 'medium zucchini', 'cilantro', 'lime', 'red enchilada sauce', 'green onions', 'shredded cheese']"
150,Chicken-Caesar-Club-1311578,"['tortilla wraps', 'roma tomatoes', 'bacon bits', 'grilled chicken', 'salad']"
151,Green-Chile-Cowboy-Stew-1287708,"['olive oil', 'boneless beef chuck', 'garlic powder', 'ground cumin', 'white onion', 'green chile', 'beef stock', 'garlic', 'red potato', 'corn kernels', 'carrots', 'chopped cilantro', 'salt', 'ground black pepper']"
152,Southwestern-Falafel-1096948,"['pinto beans', 'shredded pepper jack cheese', 'tortilla chips', 'scallions', 'red bell pepper', 'chopped cilantro', 'garlic powder', 'chili powder', 'salt', 'large egg whites', 'olive oil']"
153,Salsa-verde-ranch-style-beef-chili-334436,"['extra-virgin olive oil', 'onions', 'minced garlic', 'zucchini', 'lean ground beef', 'kosher salt', 'ground black pepper', 'white beans', 'rotelle', 'seasoning', 'salsa verde', 'reduced sodium chicken broth', 'ground cumin', 'chili powder', 'cilantro']"
154,Slow-Cooker-Chicken-Burrito-Bowl-1266092,"['boneless skinless chicken breasts', 'chunky salsa', 'black beans', 'garlic', 'chili powder', 'cumin', 'dried oregano', 'crushed red pepper flakes', 'frozen corn', 'chopped cilantro', 'lime', 'salt', 'pepper', 'steamed rice', 'shredded cheddar cheese', 'sliced green onions', 'diced tomatoes']"
155,Southwestern-Corn-Skillet-2160102,"['rotini pasta', 'ground beef', 'chopped onion', 'tomato sauce', 'corn', 'salt', 'shredded cheddar cheese', 'green onions']"
156,Mozzarella-Tortilla-Stack-978484,"['lean ground beef', 'onions', 'garlic', 'ground cumin', 'chili powder', 'salt', 'freshly ground pepper', 'sweet potatoes', 'cilantro', 'whole wheat tortillas', 'tomatoes', 'mozzarella cheese']"
157,Southwestern-Style-Black-Bean-Burritos-2242468,"['olive oil', 'small yellow onion', 'pinto beans', 'baby spinach', 'salt and ground black pepper', 'large eggs', 'tortillas', 'salsa', 'monterey jack']"
158,Fajita-Salmon-Salad-Bowl-1702969,"['salmon', 'garlic powder', 'sea salt', 'smoked paprika', 'chili powder', 'ground cumin', 'ground cinnamon', 'pineapple', 'red pepper', 'diced red onions', 'fresh cilantro', 'lime', 'salt', 'lime juice', 'canola oil', 'apple cider vinegar', 'raw honey', 'green leaf lettuce', 'yellow peppers', 'ear of corn', 'black beans', 'avocado']"
159,One-Pot-Cheesy-Chicken-Enchilada-Pasta-2186719,"['pasta shells', 'fire roasted diced tomatoes', 'enchilada sauce', 'water', 'sliced green onions', 'chili powder', 'black beans', 'sweet corn', 'rotisserie chicken', 'shredded sharp cheddar cheese', 'chopped fresh cilantro', 'lime wedges', 'sour cream']"
160,Quick-and-Easy-Shredded-Chicken-Nachos-1280521,"['tortilla chips', 'cheddar cheese', 'refried beans', 'taco meat', 'tomatoes', 'salsa', 'sour cream', 'green onions']"
161,Frito-Chili-Pie-2200073,"['ground beef', 'garlic', 'small onion', 'tomato sauce', 'tomato paste', 'chili powder', 'ground cumin', 'salt', 'water', 'fritos', 'sour cream', 'cheddar cheese', 'diced red onions', 'jalapeno chilies']"
162,Chipotle-Chicken-Salad-604648,"['boneless skinless chicken breasts', 'seasoning', 'romaine lettuce', 'corn', 'black beans', 'shredded cheddar cheese', 'avocado', 'salsa', 'ranch dressing', 'tortilla chips']"
163,Southwestern-Grilled-Flank-Steak-490338,"['flank steak', 'lime', 'garlic', 'chopped parsley', 'ground cumin', 'smoked paprika', 'ground cayenne pepper', 'olive oil']"
164,Slow-Cooker-Southwestern-Pulled-Chicken-Sandwiches-1042887,"['boneless skinless chicken breasts', 'diced tomatoes', 'white onion', 'garlic cloves', 'honey', 'worcestershire sauce', 'chili powder', 'ground coriander', 'ground cumin', 'salt', 'ground black pepper', 'fresh lime juice', 'cilantro leaves', 'sandwich buns']"
165,Clean-Eating-Broccoli-and-Spinach-Burritos-1060412,"['brown rice', 'onions', 'large garlic cloves', 'olive oil', 'bell pepper', 'broccoli', 'corn', 'black beans', 'cumin', 'garlic powder', 'salt', 'cayenne pepper', 'cilantro', 'spinach', 'whole wheat tortillas', 'greek yogurt', 'salsa']"
166,Baked-Chicken-Chimichangas-2373971,"['cooked chicken', 'salsa', 'ground cumin', 'dried leaves oregano', 'shredded cheddar cheese', 'green onions', 'flour tortillas', 'butter', 'sour cream', 'guacamole', 'diced tomatoes']"
167,Baked-Chicken-Chimichangas-2334688,"['cooked chicken', 'salsa', 'ground cumin', 'dried leaves oregano', 'shredded cheddar cheese', 'green onions', 'flour tortillas', 'butter', 'sour cream', 'guacamole', 'diced tomatoes']"
168,Baked-Chicken-Chimichangas-2277438,"['cooked chicken', 'salsa', 'ground cumin', 'dried oregano leaves, crushed', 'shredded cheddar cheese', 'green onions', 'flour tortillas', 'butter', 'diced tomatoes', 'sour cream', 'guacamole']"
169,Cornbread-Casserole-with-Cheese-1702536,"['lean ground beef', 'onions', 'jalapeno chilies', 'enchilada sauce', 'black beans', 'garlic powder', 'ground cumin', 'corn mix muffin', 'KRAFT Mexican Style Shredded Four Cheese with a TOUCH OF PHILADELPHIA']"
170,Skillet-Nacho-Chili-2179002,"['ground beef', 'onions', 'vegetables', 'chili beans', 'green chile', 'frozen corn', 'shredded cheddar cheese', 'corn chips']"
171,Roasted-Butternut-Squash_-Spinach-_-Black-Bean-Tacos-1008525,"['butternut squash', 'olive oil', 'chili powder', 'kosher salt', 'freshly ground pepper', 'sour cream', 'chipotles in adobo', 'fresh lime juice', 'baby spinach', 'flour tortillas', 'black beans']"
172,Crockpot-Chili-685527,"['ground beef', 'onions', 'garlic', 'kidney beans', 'black beans', 'pinto beans', 'salsa', 'tomato sauce', 'diced tomatoes', 'brown sugar', 'chili powder', 'paprika', 'cumin', 'ancho powder']"
173,Slow-Cooker-Turkey-Chili-2359168,"['lean ground turkey', 'onions', 'red bell pepper', 'tomato sauce', 'petite diced tomatoes', 'black beans', 'kidney beans', 'jalapeno chilies', 'frozen corn', 'chili powder', 'cumin', 'garlic powder', 'salt', 'black pepper']"
174,Cheesy-Chicken-Enchilada-Bake-1160087,"['chicken breast fillets', 'olive oil', 'red onion', 'garlic', 'red pepper', 'black beans', 'frozen corn', 'salsa', 'cornmeal', 'wheat', 'coconut sugar', 'baking powder', 'salt', 'eggs', 'cilantro']"
175,Chipotle-Chicken-Enchiladas-2373616,"['chicken', 'chipotle', 'flour tortillas', 'shredded cheese', 'cilantro leaves', 'boneless skinless chicken thighs', 'salt', 'pepper', 'ground cumin', 'chicken broth', 'red onion']"
176,El-Cheapo-Burritos---Vegan-Black-Bean-Veggie-Burritos-2124366,"['black beans', 'diced tomatoes', 'olive oil', 'crushed red pepper', 'garlic', 'red onion', 'bell pepper', 'smoked paprika', 'cumin', 'cooked brown rice', 'chopped cilantro', 'salt', 'pepper', 'whole wheat tortillas']"
177,Instant-Pot-20-Minute-Chicken-Burrito-Bowls-2360218,"['boneless skinless chicken breasts', 'taco seasoning', 'low sodium chicken broth', 'corn kernels', 'black beans', 'salsa', 'green chile', 'long-grain rice', 'Mexican cheese blend', 'cilantro leaves']"
178,Southwestern-meatloaf-303862,"['Lipton® Recipe Secrets® Onion Soup Mix', 'ground beef', 'corn flake or bran flake cereal, crush', 'frozen whole kernel corn', 'green bell pepper', 'eggs', 'water', 'ketchup']"
179,Grilled-Corn_-Roasted-Poblano-and-Bacon-Zucchini-Crust-Pizza-379930,"['pizza crust', 'salsa verde', 'monterey jack', 'poblano peppers', 'corn', 'bacon', 'fresh cilantro']"
180,Southwestern-Wraps-1978563,"['olive oil', 'chicken', 'cumin', 'chili powder', 'garlic powder', 'onion powder', 'corn kernels', 'jalapeno chilies', 'canned black beans', 'green onions', 'cilantro', 'fresh spinach', 'roasted red peppers', 'cream lowfat', 'blue cheese', 'lime', 'Flatout® Flatbreads', 'monterey jack']"
181,One-Pot-Burrito-Bowls-1980796,"['vegetable oil', 'ground turkey', 'salt', 'black pepper', 'yellow onion', 'garlic', 'chili powder', 'ground cumin', 'dried oregano', 'smoked paprika', 'granulated sugar', 'long grain white rice', 'diced tomatoes', 'black beans', 'diced green chilies', 'canned corn', 'beef broth', 'extra sharp cheddar cheese', 'monterey jack', 'medium tomatoes', 'avocado', 'fresh cilantro', 'green onions', 'sour cream']"
182,Southwestern-Chicken-Chili-1292050,"['canola oil', 'chopped onion', 'red bell pepper', 'chopped green bell pepper', 'garlic', 'Old El Paso™ taco seasoning mix', 'Progresso™ Chicken Broth', 'cooked chicken', 'cannellini beans', 'shredded pepper jack cheese', 'sour cream', 'green onions']"
183,Southwestern-Steak-Roll-Ups-623115,"['flank steak', 'stir fry vegetable blend', 'stewed tomatoes', 'jalapeno chilies', 'chili powder', 'whole wheat tortillas', 'lime wedges']"
184,Vegetarian-Bean-Chili-1755975,"['diced tomatoes', 'vegetable oil', 'yellow onion', 'chili powder', 'ground cumin', 'garlic cloves', 'black beans', 'kidney beans', 'chipotles in adobo', 'frozen corn', 'salt', 'pepper', 'lime wedges', 'avocado']"
185,Southwestern-Pork-Kabobs-1677950,"['pork chops', 'taco seasoning', 'onions', 'green pepper']"
186,Instant-Pot-4-Bean-Chili-_vegan_-2372536,"['olive oil', 'yellow onion', 'yellow bell pepper', 'garlic cloves', 'chili powder', 'cumin', 'oregano', 'chipotle peppers', 'adobo sauce', 'chipotle', 'low sodium vegetable stock', 'tomato sauce', 'petite diced tomatoes', 'black beans', 'red kidney beans', 'beans', 'Great Northern Beans', 'kosher salt', 'shredded cheese', 'pepper', 'avocado', 'cilantro leaves', 'sour cream']"
187,Santa-Fe-Turkey-Stuffed-Peppers-1602603,"['lean ground turkey', 'canned black beans', 'frozen corn', 'serrano peppers', 'diced tomatoes', 'garlic', 'chopped onion', 'chopped cilantro', 'cumin', 'kosher salt', 'red bell pepper', 'reduced sodium fat free chicken broth', 'monterey jack', 'scallions']"
188,Tropical-Turkey-Chili-_Whole-30-Compliant_-483117,"['salsa verde', 'ground turkey', 'ground cumin', 'ground coriander', 'habanero', 'salt', 'pepper']"
189,Easy-Southwestern-Rice-and-Beef-Casserole-1296171,"['cooked white rice', 'ground beef', 'sour cream', 'shredded Monterey Jack cheese', 'shredded cheddar cheese', 'chopped green chilies', 'salt', 'pepper']"
190,Enchilada-Crockpot-638412,"['ground beef', 'chopped onion', 'green pepper', 'kidney beans', 'black beans', 'diced tomatoes', 'water', 'chili powder', 'ground cumin', 'salt', 'pepper', 'shredded sharp cheddar cheese', 'shredded Monterey Jack cheese', 'flour tortillas']"
191,HOME-2225145,"['diced onions', 'avocado oil', 'bell pepper', 'jalapeno chilies', 'vegetable broth', 'tomato sauce', 'salsa verde', 'tomato paste', 'black beans', 'pinto beans', 'corn', 'red lentils', 'chili powder', 'garlic powder', 'cumin', 'cayenne pepper', 'heavy cream', 'salt', 'pepper', 'tortilla chips', 'shredded cheddar cheese', 'cheese', 'red onion', 'pico de gallo', 'avocado', 'fresh cilantro', 'sour cream']"
192,Chicken-Tortilla-Casserole-2368148,"['less sodium condensed cream of chicken soup', 'green chile', 'non-fat sour cream', 'milk', 'chili powder', 'ground cumin', 'cooked chicken breasts', 'corn tortillas', 'green bell pepper', 'large tomato', 'shredded sharp cheddar cheese']"
193,Chipotle-Bowl-1077208,"['chipotle', 'onions', 'garlic', 'olive oil', 'cumin', 'chili powder', 'cooked chicken', 'corn', 'diced tomatoes', 'black beans']"
194,Moms-Navajo-Tacos-and-Indian-Fry-Bread-1230393,"['olive oil', 'lean ground beef', 'yellow onion', 'garlic', 'chili powder', 'paprika', 'cumin', 'red kidney beans', 'diced tomatoes', 'green chilies', 'salt', 'pepper', 'bread', 'romaine lettuce', 'cheddar cheese', 'jack cheese', 'roma tomatoes', 'sour cream', 'black olives', 'avocado', 'salsa', 'hot sauce', 'cilantro', 'all-purpose flour', 'baking powder', 'active dry yeast', 'milk', 'butter', 'vegetable oil']"
195,Chicken-Chilaquiles-Casserole-1360726,"['corn tortillas', 'vegetable oil', 'chicken tenderloin', 'flour', 'ground cumin', 'salt', 'freshly ground black pepper', 'onions', 'garlic', 'low sodium chicken broth', 'lime juice', 'cream', 'red bell pepper', 'jalapeno chilies', 'scallions', 'fresh cilantro', 'grated Monterey Jack cheese']"
196,Southwestern-Chipotle-Chicken-Wrap-1065049,"['tortillas', 'rotisserie chicken', 'avocado', 'tomatoes', 'shredded cheddar cheese', 'mixed salad greens', 'plain greek yogurt', 'lime', 'seasoning', 'sauce', 'chipotle']"
197,Slow-Cooker-White-Chicken-Chili-1473775,"['white beans', 'jalapeno chilies', 'poblano peppers', 'diced green chilies', 'onions', 'garlic', 'ground cumin', 'chili powder', 'chicken broth', 'lime', 'rotisserie chicken', 'kosher salt', 'freshly ground black pepper', 'cilantro leaves', 'sour cream', 'lime wedges']"
198,Southwest-Bean-Wraps-2299504,"['brown rice', 'water', 'southwest seasoning', 'black beans', 'pinto beans', 'whole kernel corn', 'salsa', 'tortillas', 'cumin', 'salt', 'pepper', 'garlic powder', 'oregano', 'onion powder', 'cheddar cheese', 'monterey jack']"
199,Bbq-Chicken-Cornbread-Pie-1478974,"['all-purpose flour', 'yellow cornmeal', 'sugar', 'baking powder', 'salt', 'eggs', 'butter', 'milk', 'corn', 'jalapeno chilies', 'olive oil', 'onions', 'garlic cloves', 'chicken breasts', 'pepper', 'chili powder', 'cumin', 'Tabasco Pepper Sauce', 'worcestershire sauce', 'salsa', 'water', 'brown sugar', 'cheddar cheese']"
200,Taco-Chili-2177241,"['ground beef', 'taco seasoning', 'petite diced tomatoes', 'tomato sauce', 'chicken broth', 'onions', 'bell pepper', 'corn', 'black beans', 'salsa', 'shredded cheese', 'sour cream', 'tortilla chips', 'fresh cilantro']"
201,Southwestern-Sausage-Quiche-1110306,"['sausages', 'cheddar cheese', 'rotel tomatoes', 'eggs', 'ranch dressing', 'sour cream', 'milk', 'pie shell']"
202,Southwestern-Taco-Skillet-1276672,"['olive oil', 'small yellow onion', 'fat free ground turkey breast', 'salt', 'ground pepper', 'sweet corn', 'diced tomatoes', 'quick cooking brown rice', 'low sodium vegetable broth', 'chili powder', 'ground cumin', 'black beans', 'cheese']"
203,Southwestern-Souffle-1037566,"['green chilies', 'avocado', 'chicken', 'green onions', 'eggs', 'milk', 'coconut flour', 'salt', 'pepper', 'cilantro', 'yogurt']"
204,Easy-One-Pot-Chicken-Taco-Soup-2256883,"['olive oil', 'yellow onion', 'garlic', 'chili powder', 'ground cumin', 'paprika', 'dried oregano', 'kosher salt', 'freshly ground black pepper', 'chicken broth', 'black beans', 'diced tomatoes', 'boneless skinless chicken breasts', 'frozen corn kernels', 'scallions', 'shredded sharp cheddar cheese', 'tortilla chips']"
205,One-Pot-Cheesy-Chicken-and-Green-Chile-Skillet-2266754,"['chicken breasts', 'onions', 'bell pepper', 'diced tomatoes', 'green chile sauce', 'cacique', 'shredded cheddar cheese']"
206,Slow-Cooker-Taco-Lasagna-1880328,"['hamburger', 'taco seasoning', 'salsa', 'cream cheese', 'black beans', 'red enchilada sauce', 'shredded cheddar cheese', 'large flour tortillas', 'green onions', 'olives', 'sour cream', 'tomatoes', 'cilantro']"
207,Healthy-Turkey-Stuffed-Pepper-939750,"['bell pepper', 'oil', 'onions', 'ground turkey', 'garlic', 'cumin', 'chili powder', 'black beans', 'salsa', 'brown rice', 'shredded cheese', 'scallions', 'fresh cilantro']"
208,Nicole_s-Quesadilla-Burgers-2204025,"[""Hellmann's® or Best Foods® Mayonnaise"", 'ground chipotle chile pepper', 'shredded cheddar cheese', 'medium tomatoes', 'avocado', 'red onion', 'hamburger patties', 'whole wheat tortillas']"
209,Chicken_-Peppers-and-Cream-Cheese-Taquitos-2068706,"['chicken', 'cream cheese', 'hot sauce', 'shredded cheddar cheese', 'green chile', 'flour tortillas', 'vegetable oil', 'salsa']"
210,Southwest-Chicken-Quesadilla-895679,"['flour tortillas', 'cheese', 'chicken', 'black beans', 'corn', 'jalapeno chilies', 'onions', 'roasted red peppers']"
211,Author-The-Muffin-Myth-2366422,"['butternut squash', 'yellow onion', 'jalapeno chilies', 'extra-virgin olive oil', 'ground cumin', 'chili powder', 'smoked paprika', 'salt', 'pepper', 'black beans', 'cooked quinoa', 'fresh cilantro', 'lime', 'shredded cheddar cheese', 'whole wheat tortillas']"
212,Southwestern-Quinoa-1756458,"['vegetable oil', 'garlic', 'cumin', 'cayenne', 'salt', 'pepper', 'quinoa', 'vegetable stock', 'frozen corn', 'black beans', 'red onion', 'red bell pepper', 'tomatoes', 'cilantro', 'lime wedges']"
213,Enchilada-Stuffed-Tomatoes-2144221,"['tomatoes on the vine', 'olive oil', 'vidalia', 'baby spinach', 'corn', 'low sodium black beans', 'low-fat shredded cheddar cheese', 'corn starch', 'tomato paste', 'chili powder', 'salt']"
214,Sweet-Potato-Taco-Bowls-2292679,"['black beans', 'canned corn', 'cherry tomatoes', 'avocado', 'fresh lime', 'chopped cilantro', 'chili powder', 'garlic powder', 'paprika', 'ground cumin', 'seasoning salt', 'pepper', 'sweet potatoes', 'olive oil', 'sweet corn', 'lime', 'fresh cilantro', 'jalapeno chilies', 'sweet pepper', 'sour cream', 'hot sauce', 'quinoa', 'butter', 'salt']"
