num,id,ingredients
434,4-Ingredient-Meaty-Lasagna-2341977,"['shredded mozzarella cheese', 'grated parmesan cheese', 'kosher salt', 'freshly ground pepper', 'bolognese sauce', 'lasagna noodles']"
435,Pea-and-Pesto-Risotto-1704441,"['low sodium vegetable broth', 'olive oil', 'dried rosemary', 'garlic', 'arborio rice', 'frozen peas', 'prepar pesto']"
436,Slow-Cooker-Lasagna-1452249,"['ground Italian sausage', 'pasta sauce', 'oven-ready lasagna noodles', 'part-skim ricotta cheese', 'shredded mozzarella cheese', 'grated parmesan cheese', 'baby spinach', 'fresh basil']"
437,Italian-Veal-Scallopini-1290381,"['olive oil', 'dry white wine', 'veal scallopini', 'unsalted butter', 'balsamic vinegar', 'flat leaf parsley', 'flour', 'salt', 'pepper']"
438,White-Pizza-with-Spinach-_-Ricotta-2378998,"['pastry flour', 'dry yeast', 'olive oil', 'sugar', 'salt', 'warm water', 'ricotta', 'clove', 'mozzarella cheese', 'dried oregano', 'fresh spinach leaves', 'red onion', 'tomatoes on the vine', 'polenta', 'fresh basil leaves', 'cracked black pepper']"
439,How-To-Make-Risotto-2345148,"['small onion', 'garlic', 'arborio rice', 'white wine', 'vegetable stock', 'butter', 'cheese']"
440,Spinach-Lasagna-Rolls-1360835,"['lasagna noodles', 'frozen chopped spinach', 'nonfat ricotta cheese', 'grated parmesan cheese', 'eggs', 'minced garlic', 'italian seasoning', 'salt', 'pepper', 'chicken breasts', 'pasta sauce', 'part-skim mozzarella cheese']"
441,Pasta-Cacio-E-Pepe-980325,"['dried pasta', 'extra-virgin olive oil', 'cracked black pepper', 'parmigiano reggiano cheese', 'pecorino romano cheese']"
442,Chicken-_-sage-risotto-298327,"['fat free reduced sodium chicken broth', ""i can't believe it's not butter! made with olive oil spread"", 'yellow onion', 'yellow bell pepper', 'arborio rice', 'garlic', 'cut up cooked chicken', 'grated parmesan cheese', 'chopped fresh sage']"
443,Jordanas-Baked-Spaghetti-Squash-with-Tomato-and-Ricotta-571720,"['spaghetti squash', 'salt', 'tomato sauce', 'ricotta']"
444,Italian-Pizza-Dough-2062984,"['flour', 'butter', 'olive oil', 'water', 'active dry yeast', 'warm water', 'salt', 'honey']"
445,Pumpkin-Fettuccine-Alfredo-571758,"['olive oil', 'butter', 'garlic', 'heavy cream', 'pumpkin purée', 'herbes de provence', 'salt', 'pepper', 'fettucine', 'freshly grated parmesan', 'fresh sage']"
446,Spaghetti-alla-Carbonara-442851,"['extra-virgin olive oil', 'guanciale', 'cracked black pepper', 'grated parmesan cheese', 'eggs', 'yolk', 'kosher salt', 'spaghetti']"
447,Spaghetti-Cacio-e-Pepe-1860103,"['spaghetti', 'pecorino romano cheese', 'parmigiano reggiano cheese', 'cracked black pepper', 'salt']"
448,Spaghetti-with-Lemon-Sauce-758735,"['spaghetti', 'garlic', 'lemon zest', 'extra-virgin olive oil', 'salt', 'cheese', 'Italian parsley leaves']"
449,20-minute-roasted-tomato-pasta-333673,"['grape tomatoes', 'mushrooms', 'sweet onion', 'garlic', 'spinach', 'olive oil', 'whole wheat pasta', 'asiago']"
450,Italian-Meatloaf-569820,"['yellow onion', 'roasted red peppers', 'olive oil', 'garlic', 'vine ripened tomatoes', 'italian seasoning', 'eggs', 'tomato sauce', 'worcestershire sauce', 'ground beef', 'seasoned bread crumbs', 'black pepper', 'parmesan cheese', 'mozzarella cheese']"
451,Vegetable-Garden-Pasta-1174799,"['pasta', 'cherry tomatoes', 'garlic', 'olive oil', 'ear of corn', 'zucchini', 'yellow squash', 'basil', 'crushed red pepper', 'salt', 'mozzarella cheese']"
452,Italian-Sausage-and-Peppers-2343465,"['olive oil', 'hot Italian sausage', 'butter', 'sweet onion', 'red bell pepper', 'green bell pepper', 'garlic', 'dried oregano', 'dried basil', 'salt', 'chicken broth', 'diced tomatoes', 'red pepper']"
453,Ravioli-with-butternut-squash-pasta-sauce-368611,"['butternut squash', 'olive oil', 'rubbed sage', 'coarse salt', 'ground pepper', 'garlic', 'half & half']"
454,Italian-Beef-1625382,"['beef roast', 'italian seasoning', 'garlic', 'pepper']"
455,Weeknight-Skillet-Lasagna-2347586,"['olive oil', 'yellow onion', 'italian sausage', 'cremini mushrooms', 'marinara sauce', 'low sodium chicken broth', 'lasagna noodles', 'cottage cheese', 'salt', 'shredded mozzarella cheese', 'grated parmesan cheese', 'chopped parsley']"
456,Pasta-puttanesca-336011,"['olive oil', 'minced onion', 'garlic', 'anchovies', 'tomato paste', 'red pepper flakes', 'crushed tomatoes', 'dried oregano', 'capers', 'pitted olives', 'fresh parsley', 'spaghetti', 'salt']"
457,Garlic-Parmesan-Pasta-1094339,"['olive oil', 'garlic cloves', 'green peas', 'water', 'milk', 'salt', 'ground black pepper', 'pasta', 'grated parmesan cheese', 'parsley leaves', 'basil leaves']"
458,Baked-spaghetti-364963,"['ground beef', 'pasta sauce', 'tomato sauce', 'onions', 'mozzarella cheese', 'basil', 'oregano', 'pepper', 'salt', 'spaghetti']"
459,One-Pot-Creamy-Sausage-Pasta-1193426,"['olive oil', 'red pepper', 'onions', 'garlic', 'ground fennel', 'red pepper flakes', 'ground black pepper', 'kosher salt', 'sausages', 'dry white wine', 'marinara sauce', 'water', 'pasta shapes', 'heavy cream', 'grated parmesan cheese']"
460,Oven-Toasted-Ravioli-Recipe-With-A-Parmesan-Crust-1895660,"['ravioli', 'eggs', 'water', 'milk', 'grated parmesan cheese', 'Italian style breadcrumbs', 'cooking spray']"
461,Pasta-alfredo-with-pancetta-and-arugula-298681,"['Bertolli® Classico Olive Oil', 'pancetta', 'chopped walnuts', 'anchovy fillets', 'Bertolli® Alfredo Sauce', 'arugula', 'pasta']"
462,Balsamic-Chicken-Breast-984606,"['skinless chicken breasts', 'onions', 'white button mushrooms', 'all-purpose flour', 'salt', 'pepper', 'olive oil', 'chicken broth', 'balsamic vinegar', 'dried thyme']"
463,Ravioli-Lasagna-1317909,"['frozen ravioli', 'Ragu Sauce', 'shredded mozzarella cheese', 'shredded parmesan cheese', 'italian seasoning']"
464,Rigatoni-with-Mushrooms_-Rosemary-and-Parmesan-2348798,"['uncooked rigatoni', 'butter oil', 'white onion', 'garlic cloves', 'crimini mushrooms', 'red wine', 'crushed tomatoes', 'fresh rosemary', 'crushed red pepper', 'kosher salt', 'freshly ground black pepper', 'grated parmesan cheese', 'flat leaf parsley']"
465,Spaghetti-Aglio-e-Olio-1015606,"['spaghetti', 'extra-virgin olive oil', 'large garlic cloves', 'crushed red pepper flakes', 'fresh parsley', 'parmesan cheese', 'salt', 'pepper', 'lemon']"
466,Cherry-Tomato-Spaghetti-2099307,"['pasta', 'extra-virgin olive oil', 'shallots', 'garlic', 'cherry tomatoes', 'yellow tomato', 'kosher salt', 'grated parmesan cheese', 'basil']"
467,Turkey-pesto-meatballs-with-tomato-sauce-308127,"['tomatoes', 'onions', 'olive oil', 'garlic cloves', 'salt', 'pepper', 'ground turkey', 'panko breadcrumbs', 'pesto', 'grated parmesan cheese', 'eggs']"
468,Bbq-chicken-pasta-bake-333807,"['boneless chicken breast', 'whole wheat pasta', 'bbq sauce', 'onions', 'olive oil', 'butter', 'flour', 'skim milk', 'cheese', 'panko breadcrumbs']"
469,Fresh-Spinach-Pasta-622163,"['baby spinach leaves', 'all-purpose flour', 'sea salt', 'large eggs', 'large egg yolks', 'water', 'flour']"
470,Baked-cheesy-chicken-penne-369601,"['butter', 'black pepper', 'penne rigate', 'olive oil', 'boneless skinless chicken breast halves', 'flour', 'garlic cloves', 'whole milk', 'cremini mushrooms', 'oil', 'provolone cheese', 'freshly grated parmesan']"
471,Rolled-Italian-Meatloaf-2373993,"['ground beef', 'bulk Italian sausage', 'eggs', 'pizza sauce', 'Italian style breadcrumbs', 'pepper', 'Italian cheese blend', 'fresh spinach leaves']"
472,Spaghetti-with-Meat-Sauce-1206005,"['meat sauce', 'olive oil', 'ground beef', 'onions', 'minced garlic', 'crushed tomatoes', 'tomato sauce', 'tomato paste', 'salt', 'black pepper', 'dried basil', 'dried oregano', 'fresh parsley', 'red wine', 'parmesan cheese', 'whole wheat spaghetti']"
473,Ligurian-Pesto-with-Spaghetti-576473,"['kosher salt', 'loosely packed fresh basil leaves', 'grated parmesan cheese', 'pinenuts', 'garlic cloves', 'extra-virgin olive oil', 'spaghetti']"
474,Baked-Rigatoni-with-Spinach_-Ricotta_-and-Fontina-1729906,"['rigatoni', 'olive oil', 'frozen spinach', 'ricotta', 'grated parmesan cheese', 'grated nutmeg', 'salt', 'ground black pepper', 'fontina']"
475,Tuna-and-tomato-pasta-349689,"['extra-virgin olive oil', 'garlic', 'flat leaf parsley', 'crushed tomatoes', 'salt', 'pepper', 'butter', 'tuna packed in olive oil', 'pasta shells']"
476,Pesto-Caprese-Gnocchi-1715011,"['gnocchi', 'grape tomatoes', 'fresh mozzarella', 'prosciutto', 'pesto', 'pinenuts']"
477,PIONEER-WOMAN-BOWTIE-LASAGNA-638445,"['bow-tie pasta', 'olive oil', 'ground chuck', 'pasta sauce', 'salt', 'garlic powder', 'italian seasoning', 'shredded mozzarella cheese', 'sour cream']"
478,Lasagna-with-creamy-pink-sauce-303334,"['ricotta cheese', 'mozzarella cheese', 'parmesan cheese', 'eggs', 'bertolli vineyard premium collect marinara with burgundi wine sauc', 'Bertolli® Alfredo Sauce', 'lasagna noodles']"
479,Crockpot-Pesto-Ravioli-1515978,"['pasta sauce', 'frozen ravioli', 'ricotta cheese', 'pesto', 'shredded mozzarella cheese', 'grated parmesan cheese']"
480,Spagetti-with-italian-sausage-and-arugula-310018,"['links', 'sausages', 'olive oil', 'spaghetti', 'arugula', 'minced garlic', 'pasta', 'lemon juice', 'lemon', 'parmesan cheese']"
481,Julia-child_s-spaghetti-marco-polo-309776,"['spaghetti', 'toasted pine nuts', 'black olives', 'roasted red peppers', 'chopped parsley', 'fresh basil', 'ground black pepper', 'sea salt', 'garlic puree', 'olive oil', 'grated parmesan cheese']"
482,Spaghetti-alla-Carbonara-1641632,"['spaghetti', 'kosher salt', 'extra-virgin olive oil', 'bacon', 'black pepper', 'large eggs', 'pecorino romano cheese']"
483,Friendship-Casserole-1022946,"['ground beef', 'pasta sauce', 'garlic cloves', 'garlic powder', 'medium egg noodles', 'margarine', 'onion powder', 'grated parmesan cheese', 'shredded mozzarella cheese']"
484,Baked-Ziti-1379302,"['marinara sauce', 'ziti', 'shredded mozzarella cheese', 'shredded parmesan cheese', 'whole milk ricotta cheese', 'dried basil', 'sea salt', 'pasta cooking water', 'olive oil']"
485,Cheese-and-Pepper-Pasta-_Cacio-e-Pepe_-440883,"['kosher salt', 'pasta', 'tonnarelli', 'extra-virgin olive oil', 'cracked black pepper', 'pecorino romano cheese']"
486,Tomato-Basil-Spaghetti-Squash-Bake-1119451,"['spaghetti squash', 'extra-virgin olive oil', 'garlic', 'fresh basil leaves', 'salt', 'pepper', 'parmesan cheese', 'tomatoes', 'mozzarella cheese']"
487,Crock-Pot-Ravioli-1018996,"['frozen ravioli', 'pasta sauce', 'mozzarella cheese']"
488,Best-slow-cooker-bolognese-sauce-ever_-368558,"['ground beef', 'onions', 'garlic', 'chopped tomatoes', 'tomato sauce', 'tomato paste', 'sugar', 'dried oregano', 'dried basil', 'marjoram', 'salt', 'pepper']"
489,Crockpot-Italian-Chicken-1657787,"['chicken breasts', 'seasoning', 'cream cheese', 'cream of chicken soup', 'garlic powder', 'pasta']"
490,The-Ultimate-Fettuccine-Alfredo-1048175,"['fettucine', 'pasta cooking water', 'butter', 'grated parmesan cheese']"
491,Cheese-Stuffed-Meatballs-511771,"['ground beef', 'white onion', 'garlic', 'flat leaf parsley', 'eggs', 'kosher salt', 'ground black pepper', 'bread crumbs', 'mozzarella cheese', 'olive oil']"
492,Penne-alla-vodka-_gluten-free_-310191,"['olive oil', 'crushed red pepper flakes', 'marinara sauce', 'vodka', 'cream', 'parmesan cheese', 'basil leaves', 'penne pasta']"
493,Italian-Grandmas-Sweet-_-Creamy-Marinara-Sauce-1208777,"['roma tomatoes', 'red bell pepper', 'crushed tomatoes', 'olive oil', 'sugar', 'garlic', 'fresh basil', 'cream', 'penne pasta']"
494,Linguine-with-Pesto-Sauce-1690858,"['fresh basil leaves', 'garlic', 'parmesan cheese', 'pinenuts', 'salt', 'olive oil', 'linguine']"
495,Ravioli-Lasagna-575090,"['olive oil', 'onions', 'garlic', 'crushed tomatoes', 'dry red wine', 'fresh oregano', 'kosher salt', 'crushed red pepper', 'italian sausage', 'cremini mushrooms', 'cheese ravioli', 'fresh basil', 'mozzarella cheese']"
496,Pasta-with-Lemon-Basil-Ricotta-Sauce-638672,"['pasta', 'loosely packed fresh basil leaves', 'part-skim ricotta cheese', 'extra-virgin olive oil', 'lemon', 'salt', 'ground black pepper', 'parmigiano reggiano cheese']"
497,Creamy-Chicken-Alfredo-Lasagna-in-the-Slow-Cooker-1326264,"['lasagna noodles', 'Alfredo sauce', 'water', 'cottage cheese', 'mozzarella cheese', 'italian seasoning', 'diced chicken']"
498,Mini-Italian-Meatloaves-978030,"['lean ground beef', 'stuffing mix', 'worcestershire sauce', 'italian seasoning', 'water', 'pasta sauce', 'mozzarella cheese']"
499,Italian-Gnocchi-2063074,"['salt', 'olive oil', 'boiling water', 'instant potato flakes', 'all-purpose flour', 'egg yolks', 'nutmeg']"
500,Zucchini-Crusted-Pizza-2367405,"['shredded zucchini', 'coarse kosher salt', 'grated parmesan cheese', 'flour', 'eggs', 'ground black pepper', 'dried oregano', 'extra-virgin olive oil', 'marinara sauce', 'mozzarella cheese', 'garlic', 'anchovy fillets', 'canned tomatoes', 'salt', 'ground pepper']"
501,Cheesy-spinach-and-artichoke-pizza-333251,"['olive oil', 'shallots', 'garlic cloves', 'fresh spinach', 'artichoke hearts', 'ricotta cheese', 'mozzarella cheese', 'grated parmesan cheese', 'salt', 'pepper']"
502,Honey-Whole-Wheat-Pizza-Dough-500701,"['warm water', 'active dry yeast', 'granulated sugar', 'Gold Medal Flour', 'honey', 'extra-virgin olive oil', 'kosher salt', 'garlic salt']"
503,Spaghetti-With-Tomato-Sauce-533531,"['chopped tomatoes', 'light brown sugar', 'garlic cloves', 'spaghetti', 'fresh basil leaves', 'olive oil', 'salt']"
504,Manicotti-1774534,"['fresh spinach', 'ricotta', 'mozzarella cheese', 'parmesan cheese', 'large eggs', 'salt', 'freshly ground black pepper', 'manicotti shells', 'olive oil', 'diced yellow onion', 'garlic', 'tomato sauce', 'sugar', 'dried parsley', 'dried basil', 'dried oregano', 'dried thyme', 'black pepper', 'ground beef']"
505,Best-Lasagna-1698933,"['hot Italian sausage', 'ground beef', 'onions', 'garlic cloves', 'salt', 'diced tomatoes', 'tomato paste', 'tomato sauce', 'sugar', 'dried basil leaves', 'dried parsley', 'italian seasoning', 'ground black pepper', 'lasagna noodles', 'ricotta cheese', 'eggs', 'pepper', 'garlic powder', 'parmesan cheese', 'mozzarella cheese']"
506,Breakfast-pizza-305693,"['active dry yeast', 'bread flour', 'kosher salt', 'bacon', 'grated parmesan cheese', 'mozzarella cheese', 'large eggs', 'freshly ground black pepper', 'flat leaf parsley', 'chives', 'scallions', 'shallots']"
507,Garlic-bread-pizza-crust-333245,"['warm water', 'active dry yeast', 'honey', 'olive oil', 'all-purpose flour', 'salt', 'garlic powder', 'dried basil', 'unsalted butter', 'garlic cloves', 'parmesan cheese']"
508,Italian-Sausage-Tortellini-2358864,"['olive oil', 'diced onions', 'mild Italian sausage', 'garlic', 'chicken broth', 'petite diced tomatoes', 'heavy cream', 'tortellini', 'salt', 'pepper', 'baby spinach']"
509,PASTA-AGLIO-OLIO-2092952,"['crushed red pepper', 'extra-virgin olive oil', 'garlic cloves', 'flat leaf parsley', 'linguine', 'lemon', 'pecorino cheese', 'salt', 'pepper']"
510,Zucchini-Noodle-Lasagna-with-Italian-Chicken-2313014,"['medium zucchini', 'small onion', 'garlic', 'oil', 'ground chicken', 'marinara sauce', 'ricotta', 'egg whites', 'grated parmesan cheese', 'basil', 'oregano', 'mozzarella cheese']"
511,PORK-PARMIGIANA-WITH-FRESH-SAUCE-2143289,"['boneless pork chops', 'eggs', 'flour', 'Italian style breadcrumbs', 'dried oregano', 'salt', 'black pepper', 'vegetable oil', 'asiago', 'grape tomatoes', 'garlic', 'juice', 'capers', 'fresh basil leaves', 'sugar', 'red pepper flakes', 'red wine', 'olive oil', 'butter', 'pasta']"
512,Italian-meatballs-370071,"['eggs', 'dry bread crumbs', 'parmesan cheese', 'milk', 'onions', 'sausage links']"
513,Orecchiette-with-Spicy-Shrimp-Sauce-2141131,"['orecchiette', 'kosher salt', 'sauce', 'virgin olive oil', 'fennel bulb', 'garlic', 'tomato paste', 'red pepper flakes', 'cherry tomatoes', 'medium shrimp', 'grated pecorino', 'fresh basil']"
514,Italian-Stuffed-Bell-Peppers-1685152,"['whole grain rice', 'finely chopped onion', 'shredded mozzarella cheese', 'tomato sauce', 'garlic', 'italian seasoning', 'grated parmesan cheese', 'fresh parsley', 'black pepper', 'green bell pepper', 'water']"
515,Slow-Cooker-Spaghetti-Sauce-597256,"['olive oil', 'ground beef', 'sausage casings', 'onions', 'garlic', 'diced tomatoes', 'tomato sauce', 'bay leaves', 'oregano', 'basil', 'kosher salt', 'ground black pepper']"
516,Quick-Italian-Skillet-Dinner-1201074,"['italian sausage', 'chopped green bell pepper', 'onions', 'Red Gold® diced tomatoes', 'vegetable juice', 'instant rice', 'shredded mozzarella cheese']"
517,Cavatelli-with-Sweet-100-Tomatoes-and-Fresh-Ricotta-2318846,"['cavatelli', 'garlic', 'tomatoes', 'sea salt', 'cracked black pepper', 'basil leaves', 'ricotta']"
518,Vegetable-Lasagna-The-Pioneer-Woman-Cooks-_-Ree-Drummond-41176,"['lasagna noodles', 'olive oil', 'onions', 'garlic', 'red bell pepper', 'white mushrooms', 'squash', 'tomatoes', 'white wine', 'fresh parsley', 'kosher salt', 'ground black pepper', 'red pepper flakes', 'ricotta cheese', 'eggs', 'grated parmesan cheese', 'mozzarella cheese', 'parmesan cheese']"
519,Italian-Chicken-Cutlets-1290324,"['Italian style breadcrumbs', 'grated parmesan cheese', 'chicken breast halves', 'dried oregano', 'garlic powder', 'flour', 'italian salad dressing mix', 'eggs', 'vegetable oil']"
520,Sun-Dried-Tomato-Alfredo-2014911,"['bucatini', 'sun-dried tomatoes', 'heavy cream', 'butter', 'grated parmesan cheese']"
521,Spaghetti-Aglio_-Olio-E-Peperoncino-_Spaghetti-With-Garlic_-Olive-Oil-_-Chili-Peppers_-1251283,"['spaghetti', 'extra-virgin olive oil', 'garlic', 'red chili peppers', 'salt', 'fresh parsley', 'grated parmesan cheese']"
522,Kick-Ass-Chicken-Lasagna-1099125,"['lasagna noodles', 'olive oil', 'boneless skinless chicken breasts', 'salt', 'black pepper', 'dried oregano', 'dried basil', 'whole milk ricotta cheese', 'eggs', 'grated parmesan romano', 'butter', 'flour', 'milk', 'shredded mozzarella cheese', 'fresh mushrooms', 'oregano']"
523,Italian-Pot-Roast-_Stracotto-alla-Fiorentina_-2327938,"['chuck roast', 'garlic', 'salt', 'freshly ground pepper', 'olive oil', 'onions', 'carrots', 'celery sticks', 'red wine', 'bertolli', 'basil leaves', 'chopped parsley']"
524,Classic-italian-burgers-296748,"['ground beef', 'Wish-Bone Italian Dressing', 'sliced green onions', 'grated parmesan cheese', 'garlic', 'hoagi or roll', 'shredded mozzarella cheese', 'lettuce', 'tomatoes']"
525,Slow-Cooker-Spaghetti-Bolognese-1611122,"['olive oil', 'garlic cloves', 'onions', 'ground beef', 'red wine', 'crushed tomatoes', 'tomato paste', 'beef stock cubes', 'worcestershire sauce', 'dried oregano', 'dried thyme leaves', 'bay leaves', 'red pepper flakes', 'salt', 'pepper', 'spaghetti']"
526,Sausage-and-Kale-Pesto-Pizza-1013968,"['pizza doughs', 'sausage casings', 'kale', 'granulated sugar', 'sunflower seeds', 'garlic cloves', 'crushed red pepper flakes', 'extra-virgin olive oil', 'grated parmesan cheese', 'shredded mozzarella cheese']"
527,Lasagna-with-pink-sauce-303393,"['Sargento® Artisan Blends® Shredded Whole Milk Mozzarella Cheese', 'Sargento® Artisan Blends® Shredded Parmesan Cheese', 'eggs', 'Bertolli® Alfredo Sauce', 'lasagna noodles']"
528,Red-Sauce-and-Spaghetti-1511536,"['tomatoes', 'extra-virgin olive oil', 'red onion', 'garlic', 'red pepper flakes', 'fresh basil', 'salt', 'freshly ground black pepper', 'spaghetti', 'grated parmesan cheese']"
529,Braised-Italian-Pot-Roast-1518989,"['shoulder roast', 'sweet onion', 'italian seasoning', 'garlic', 'red wine']"
530,_Easy-Anytime-Dinner_-Chicken-Marsala-571533,"['boneless skinless chicken breasts', 'ground black pepper', 'salt', 'all-purpose flour', 'olive oil', 'mushrooms', 'butter', 'marsala wine', 'chicken stock', 'sherry wine', 'heavy cream', 'chopped parsley']"
531,Margherita-Pizza-1275255,"['extra-virgin olive oil', 'garlic cloves', 'tomatoes', 'tomato paste', 'fresh basil', 'oregano', 'sugar', 'bay leaf', 'pepper', 'salt', 'thin pizza crust', 'fresh part-skim mozzarella', 'fresh basil leaves', 'italian seasoning']"
532,Pasta-Aglio-e-Olio-from-the-movie-Chef-1233750,"['spaghetti', 'extra-virgin olive oil', 'large garlic cloves', 'crushed red pepper flakes', 'sea salt', 'ground black pepper', 'fresh parsley', 'parmesan cheese', 'lemon']"
533,Chicken-Marsala-2379174,"['chicken breasts', 'all-purpose flour', 'kosher salt', 'freshly ground black pepper', 'extra-virgin olive oil', 'prosciutto', 'crimini mushrooms', 'marsala wine', 'chicken stock', 'unsalted butter', 'flat leaf parsley']"
534,Paleo-Italian-Turkey-Meatballs-1047344,"['ground turkey', 'tapioca flour', 'large eggs', 'salt', 'garlic', 'yellow onion', 'italian seasoning']"
535,Balsamic-Baked-Bruschetta-Chicken-Savour-the-Senses-58299,"['boneless skinless chicken breasts', 'salt', 'balsamic vinegar', 'extra-virgin olive oil', 'fresh mozzarella cheese', 'roma tomatoes', 'fresh basil leaves', 'garlic']"
536,Crock-Pot-Italian-Beef-1638040,"['chuck roast', ""Campbell's Condensed French Onion Soup"", 'low sodium beef broth', 'liquid', 'dried basil', 'dried oregano', 'provolone cheese', 'bread rolls', 'buns']"
537,Italian-chili-dogs-297236,"['frankfurters', 'frankfurter rolls', 'shredded mozzarella cheese', 'ground beef']"
538,Hearty-Lasagna-Allrecipes,"['ricotta cheese', 'shredded mozzarella cheese', 'eggs', 'ground beef', 'prego traditional italian sauce', 'lasagna noodles, cooked and drained', 'grated parmesan cheese']"
539,Stuffed-Shells-with-Spinach-1664181,"['frozen chopped spinach', 'ricotta cheese', 'shredded mozzarella cheese', 'grated parmesan cheese', 'garlic', 'italian seasoning', 'jumbo pasta shells', 'marinara sauce', 'chopped parsley']"
540,World_s-Greatest-Lasagna-Roll-Ups-1055111,"['italian sausage', 'lean ground beef', 'extra-virgin olive oil', 'chopped onion', 'garlic', 'water', 'diced tomatoes', 'tomato sauce', 'dried basil', 'italian seasoning', 'ground black pepper', 'fresh parsley', 'lasagna noodles', 'ricotta cheese', 'eggs', 'salt', 'mozzarella cheese', 'parmigiana-reggiano']"
541,Bertolli-lasagna-304071,"['ricotta cheese', 'grated parmesan cheese', 'eggs', 'salt', 'ground black pepper', 'lasagna noodles', 'fresh mozzarella cheese']"
542,Italian-Chicken-Panini-458838,"['levain bread', 'olive oil', 'pesto', 'whole roasting chicken', 'roasted red peppers', 'fontina cheese', 'fresh basil leaves']"
543,Classic-Lasagna-1815317,"['ground beef', 'salt', 'pepper', 'onions', 'pasta sauce', 'crushed red pepper', 'cottage cheese', 'grated parmesan cheese', 'eggs', 'fresh parsley', 'dried oregano', 'garlic powder', 'lasagna noodles', 'mozzarella cheese', 'olive oil']"
544,Paleo-Comfort-Food_-Heres-A-Creamy-Shrimp-Fra-Diavolo-1214136,"['extra large shrimp', 'crushed red pepper flakes', 'salt', 'olive oil', 'yellow onion', 'garlic', 'crushed tomatoes', 'dry white wine', 'unsweetened coconut milk', 'fresh basil']"
545,Low-Carb-Spaghetti-Squash-_-Meatballs-474905,"['spaghetti squash', 'olive oil', 'pepper', 'salt', 'marinara sauce', 'meatballs', 'shredded mozzarella cheese']"
546,Primavera-pizza-298103,"['pre-baked pizza crusts', 'ragu old world style tomato & mozzarella pasta sauc', 'assorted fresh vegetables', 'shredded mozzarella cheese']"
547,Shrimp-and-Artichoke-Pasta-Simply-Recipes-42852,"['linguine', 'basil pesto', 'olive oil', 'garlic', 'large shrimp', 'frozen peas', 'artichoke hearts', 'greens', 'fresh parsley', 'ground black pepper', 'salt']"
548,Easy-fettuccine-primavera-296530,"['Ragu Sauce', 'loosely packed fresh basil leaves', 'fettucine', 'frozen mixed vegetables']"
549,Chorizo-Carbonara-1494796,"['spaghetti', 'extra-virgin olive oil', 'cured chorizo', 'grated parmesan cheese', 'Italian parsley leaves', 'eggs']"
550,Spaghetti-with-Raw-Tomatoes-514237,"['vine tomatoes', 'olive oil', 'fresh basil', 'garlic', 'spaghetti', 'salt', 'pepper']"
551,Olive-Gardens-Tuscan-Chicken-1251320,"['whole wheat pasta', 'boneless skinless chicken breasts', 'baby spinach leaves', 'red bell pepper', 'white wine', 'garlic', 'dried oregano', 'dried basil', 'whole wheat flour', 'light butter', 'grated parmesan cheese', 'fat free milk', 'fat-free chicken broth', 'salt', 'pepper']"
552,Italian-Sausage-_-Vegetable-Stew-1021615,"['italian sausage', 'vegetables', 'diced tomatoes', 'zucchini', 'garlic', 'tomato paste']"
553,Chicken-Saltimbocca-1817441,"['boneless skinless chicken breasts', 'ground pepper', 'prosciutto', 'sage leaves', 'all-purpose flour', 'butter', 'extra-virgin olive oil', 'marsala wine']"
554,Gnocchi-Mac-_-Cheese-1042478,"['gnocchi', 'butter', 'garlic', 'all-purpose flour', 'milk', 'dijon mustard', 'gruyere cheese', 'fontina cheese', 'salt', 'white pepper', 'parmigiano reggiano cheese', 'basil leaves']"
555,Italian-Meatballs-Allrecipes,"['lean ground beef', 'oregano', 'dried parsley', 'garlic', 'onion soup mix', 'dry bread crumbs', 'pasta sauce']"
556,Parmesan-Crock-Pot-Italian-Chicken-2047697,"['boneless skinless chicken breasts', 'spaghetti sauce seasoning mix', 'diced tomatoes', 'tomato paste', 'penn pasta, cook and drain', 'grated parmesan cheese']"
557,Simple-Ravioli-Marsala-with-Mushrooms-and-Peas-998630,"['unsalted butter', 'white button mushrooms', 'marsala wine', 'peas', 'fresh oregano leaves', 'ravioli', 'extra-virgin olive oil']"
558,Swiss-macaroni-and-cheese-with-smoked-sausage-365130,"['butter', 'onions', 'flour', 'milk', 'dijon mustard', 'shredded swiss cheese', 'smoked sausage', 'pasta shells']"
559,No-Boil-Spaghetti-and-Meatball-Casserole-1592575,"['bertolli', 'frozen meatballs', 'spaghetti', 'ricotta cheese', 'shredded mozzarella cheese', 'grated parmesan cheese', 'water']"
560,Mushroom-and-leek-risotto-307949,"['dried mushrooms', 'unsalted butter', 'leeks', 'shallots', 'fresh mushrooms', 'fresh thyme leaves', 'ground black pepper', 'salt', 'white arborio rice', 'dry white wine', 'liquid', 'parmesan cheese']"
561,Cheesy-Sausage-Skillet-Lasagna-518647,"['extra-virgin olive oil', 'white onion', 'ground Italian sausage', 'pasta sauce', 'oven-ready lasagna noodles', 'ricotta cheese', 'shredded parmesan cheese', 'kosher salt', 'freshly ground black pepper', 'grated parmesan cheese', 'shredded mozzarella cheese']"
562,Pizza-puttanesca-arrabbiata-298815,"['Bertolli® Arrabbiata Sauce', 'pitted kalamata olives', 'anchovies', 'capers', 'pre-baked pizza crusts', 'shredded mozzarella cheese', 'fresh basil leaves']"
563,Really-Delicious-Ricotta-Gnocchi-2129677,"['ricotta cheese', 'all-purpose flour', 'parmesan cheese', 'salt']"
